ensembl_id	entrezgene_id	genesymbol	biotype	Length
ENSG00000034713	11345	GABARAPL2	protein_coding	3034
ENSG00000034971	4653	MYOC	protein_coding	2095
ENSG00000035115	26751	SH3YL1	protein_coding	10207
ENSG00000035141	84908	FAM136A	protein_coding	2158
ENSG00000035403	7414	VCL	protein_coding	5818
ENSG00000035499	55789	DEPDC1B	protein_coding	3192
ENSG00000035664	23604	DAPK2	protein_coding	6497
ENSG00000035681	8439	NSMAF	protein_coding	4486
ENSG00000035687	159	ADSS	protein_coding	3509
ENSG00000035720	26228	STAP1	protein_coding	1655
ENSG00000035862	7077	TIMP2	protein_coding	5068
ENSG00000035928	5981	RFC1	protein_coding	6080
ENSG00000036054	55773	TBC1D23	protein_coding	4930
ENSG00000036257	8452	CUL3	protein_coding	8187
ENSG00000036448	9172	MYOM2	protein_coding	6902
ENSG00000036473	5009	OTC	protein_coding	1585
ENSG00000036530	10858	CYP46A1	protein_coding	8915
ENSG00000036549	26009	ZZZ3	protein_coding	9008
ENSG00000036565	6570	SLC18A1	protein_coding	3658
ENSG00000036672	9099	USP2	protein_coding	3541
ENSG00000036828	846	CASR	protein_coding	5139
ENSG00000037042	27175	TUBG2	protein_coding	1761
ENSG00000037241	51121	RPL26L1	protein_coding	1114
ENSG00000037280	2324	FLT4	protein_coding	6278
ENSG00000037474	54888	NSUN2	protein_coding	3445
ENSG00000037637	54455	FBXO42	protein_coding	8984
ENSG00000037749	4238	MFAP3	protein_coding	7061
ENSG00000037757	84245	MRI1	protein_coding	2174
ENSG00000037897	4234	METTL1	protein_coding	1904
ENSG00000037965	3224	HOXC8	protein_coding	3371
ENSG00000038002	175	AGA	protein_coding	2107
ENSG00000038210	55300	PI4K2B	protein_coding	7332
ENSG00000038219	259282	BOD1L1	protein_coding	13635
ENSG00000038274	27430	MAT2B	protein_coding	3795
ENSG00000038295	7092	TLL1	protein_coding	7522
ENSG00000038358	23644	EDC4	protein_coding	4808
ENSG00000038382	7204	TRIO	protein_coding	14343
ENSG00000038427	1462	VCAN	protein_coding	14215
ENSG00000038532	23274	CLEC16A	protein_coding	8250
ENSG00000038945	4481	MSR1	protein_coding	7812
ENSG00000039068	999	CDH1	protein_coding	5581
ENSG00000039123	23517	SKIV2L2	protein_coding	5738
ENSG00000039139	1767	DNAH5	protein_coding	15718
ENSG00000039319	9765	ZFYVE16	protein_coding	7903
ENSG00000039523	79567	FAM65A	protein_coding	5172
ENSG00000039537	729	C6	protein_coding	4737
ENSG00000039560	26064	RAI14	protein_coding	6810
ENSG00000039600	11063	SOX30	protein_coding	3471
ENSG00000039650	11284	PNKP	protein_coding	2560
ENSG00000039987	54831	BEST2	protein_coding	2646
ENSG00000040199	23035	PHLPP2	protein_coding	8956
ENSG00000040275	54908	SPDL1	protein_coding	4509
ENSG00000040341	27067	STAU2	protein_coding	8873
ENSG00000040487	54896	PQLC2	protein_coding	2686
ENSG00000040531	1497	CTNS	protein_coding	3228
ENSG00000040608	65078	RTN4R	protein_coding	3339
ENSG00000040633	79142	PHF23	protein_coding	2783
ENSG00000040731	1008	CDH10	protein_coding	3622
ENSG00000040933	3631	INPP4A	protein_coding	11137
ENSG00000041353	5874	RAB27B	protein_coding	7091
ENSG00000041357	5685	PSMA4	protein_coding	2214
ENSG00000041515	23026	MYO16	protein_coding	8532
ENSG00000041802	55341	LSG1	protein_coding	3785
ENSG00000041880	10039	PARP3	protein_coding	2630
ENSG00000041982	3371	TNC	protein_coding	8687
ENSG00000041988	90326	THAP3	protein_coding	2653
ENSG00000042062	140876	FAM65C	protein_coding	5407
ENSG00000042088	55775	TDP1	protein_coding	5834
ENSG00000042286	84883	AIFM2	protein_coding	5124
ENSG00000042304	56918	C2orf83	protein_coding	1945
ENSG00000042317	55812	SPATA7	protein_coding	3647
ENSG00000042429	9440	MED17	protein_coding	6898
ENSG00000042445	54884	RETSAT	protein_coding	3756
ENSG00000042493	822	CAPG	protein_coding	2141
ENSG00000042753	1175	AP2S1	protein_coding	1305
ENSG00000042781	7399	USH2A	protein_coding	19941
ENSG00000042813	11055	ZPBP	protein_coding	2643
ENSG00000042832	7038	TG	protein_coding	9795
ENSG00000042980	10863	ADAM28	protein_coding	8219
ENSG00000043039	8538	BARX2	protein_coding	3141
ENSG00000043093	54165	DCUN1D1	protein_coding	8412
ENSG00000043143	23338	PHF15	protein_coding	7576
ENSG00000043355	7546	ZIC2	protein_coding	3301
ENSG00000043462	3937	LCP2	protein_coding	4852
ENSG00000043514	54802	TRIT1	protein_coding	2695
ENSG00000043591	153	ADRB1	protein_coding	2862
ENSG00000044012	2981	GUCA2B	protein_coding	597
ENSG00000044090	9820	CUL7	protein_coding	5299
ENSG00000044115	1495	CTNNA1	protein_coding	6231
ENSG00000044446	5256	PHKA2	protein_coding	8432
ENSG00000044459	54875	CNTLN	protein_coding	11167
ENSG00000044524	2042	EPHA3	protein_coding	6674
ENSG00000044574	3309	HSPA5	protein_coding	3908
ENSG00000046604	1829	DSG2	protein_coding	6019
ENSG00000046647	54960	GEMIN8	protein_coding	2424
ENSG00000046651	8481	OFD1	protein_coding	5212
ENSG00000046653	2824	GPM6B	protein_coding	5675
ENSG00000046774	51438	MAGEC2	protein_coding	1991
ENSG00000046889	80243	PREX2	protein_coding	12058
ENSG00000047056	22884	WDR37	protein_coding	5656
ENSG00000047188	64848	YTHDC2	protein_coding	6683
ENSG00000047230	56474	CTPS2	protein_coding	5510
ENSG00000047249	51606	ATP6V1H	protein_coding	3474
ENSG00000047315	5431	POLR2B	protein_coding	3833
ENSG00000047346	56204	FAM214A	protein_coding	5908
ENSG00000047365	116984	ARAP2	protein_coding	11812
ENSG00000047410	7175	TPR	protein_coding	9214
ENSG00000047457	1356	CP	protein_coding	3961
ENSG00000047578	23247	KIAA0556	protein_coding	7329
ENSG00000047579	84062	DTNBP1	protein_coding	2926
ENSG00000047597	7504	XK	protein_coding	5206
ENSG00000047617	57101	ANO2	protein_coding	6012
ENSG00000047621	57102	C12orf4	protein_coding	4508
ENSG00000047634	6322	SCML1	protein_coding	3173
ENSG00000047644	55841	WWC3	protein_coding	7114
ENSG00000047648	395	ARHGAP6	protein_coding	7224
ENSG00000047662	27146	FAM184B	protein_coding	3102
ENSG00000047849	4134	MAP4	protein_coding	14371
ENSG00000047932	57120	GOPC	protein_coding	4703
ENSG00000047936	6098	ROS1	protein_coding	7515
ENSG00000048028	57646	USP28	protein_coding	5696
ENSG00000048052	9734	HDAC9	protein_coding	15970
ENSG00000048140	26262	TSPAN17	protein_coding	3237
ENSG00000048162	51491	NOP16	protein_coding	1386
ENSG00000048342	57545	CC2D2A	protein_coding	6899
ENSG00000048392	50484	RRM2B	protein_coding	5269
ENSG00000048405	168850	ZNF800	protein_coding	5793
ENSG00000048462	608	TNFRSF17	protein_coding	1118
ENSG00000048471	92017	SNX29	protein_coding	9778
ENSG00000048540	55885	LMO3	protein_coding	7459
ENSG00000048544	55173	MRPS10	protein_coding	2110
ENSG00000048545	2978	GUCA1A	protein_coding	1765
ENSG00000048649	51773	RSF1	protein_coding	12614
ENSG00000048707	55187	VPS13D	protein_coding	20072
ENSG00000048740	10659	CELF2	protein_coding	9873
ENSG00000048828	23196	FAM120A	protein_coding	6945
ENSG00000048991	23518	R3HDM1	protein_coding	5677
ENSG00000049089	1298	COL9A2	protein_coding	3515
ENSG00000049130	4254	KITLG	protein_coding	6030
ENSG00000049167	1161	ERCC8	protein_coding	2622
ENSG00000049192	11174	ADAMTS6	protein_coding	8161
ENSG00000049239	9563	H6PD	protein_coding	9321
ENSG00000049245	9341	VAMP3	protein_coding	2697
ENSG00000049246	8863	PER3	protein_coding	5202
ENSG00000049247	10911	UTS2	protein_coding	915
ENSG00000049249	3604	TNFRSF9	protein_coding	2284
ENSG00000049283	55040	EPN3	protein_coding	4081
ENSG00000049319	NA	SRD5A2	processed_transcript	4647
ENSG00000049323	4052	LTBP1	protein_coding	7329
ENSG00000049449	5954	RCN1	protein_coding	5379
ENSG00000049540	2006	ELN	protein_coding	4612
ENSG00000049541	5982	RFC2	protein_coding	2197
ENSG00000049618	57492	ARID1B	protein_coding	12421
ENSG00000049656	81037	CLPTM1L	protein_coding	3141
ENSG00000049759	23327	NEDD4L	protein_coding	11664
ENSG00000049768	50943	FOXP3	protein_coding	2487
ENSG00000049769	89801	PPP1R3F	protein_coding	4162
ENSG00000049860	3074	HEXB	protein_coding	2705
ENSG00000049883	79810	PTCD2	protein_coding	3447
ENSG00000050030	340533	KIAA2022	protein_coding	11719
ENSG00000050130	51528	JKAMP	protein_coding	2195
ENSG00000050165	27122	DKK3	protein_coding	4179
ENSG00000050327	7984	ARHGEF5	protein_coding	5654
ENSG00000050344	9603	NFE2L3	protein_coding	3776
ENSG00000050393	63933	MCUR1	protein_coding	6057
ENSG00000050405	51474	LIMA1	protein_coding	5755
ENSG00000050426	25875	LETMD1	protein_coding	2830
ENSG00000050438	9498	SLC4A8	protein_coding	6967
ENSG00000050555	10319	LAMC3	protein_coding	7594
ENSG00000050628	5733	PTGER3	protein_coding	9882
ENSG00000050730	79931	TNIP3	protein_coding	3415
ENSG00000050748	5601	MAPK9	protein_coding	7033
ENSG00000050767	91522	COL23A1	protein_coding	3878
ENSG00000050820	9564	BCAR1	protein_coding	7599
ENSG00000051009	84067	FAM160A2	protein_coding	4736
ENSG00000051108	9709	HERPUD1	protein_coding	2245
ENSG00000051128	9454	HOMER3	protein_coding	2789
ENSG00000051180	5888	RAD51	protein_coding	2841
ENSG00000051341	10721	POLQ	protein_coding	9099
ENSG00000051382	5291	PIK3CB	protein_coding	5469
ENSG00000051523	1535	CYBA	protein_coding	2622
ENSG00000051596	84321	THOC3	protein_coding	3184
ENSG00000051620	23593	HEBP2	protein_coding	10171
ENSG00000051825	10198	MPHOSPH9	protein_coding	8432
ENSG00000052126	54477	PLEKHA5	protein_coding	11857
ENSG00000052344	5652	PRSS8	protein_coding	1515
ENSG00000052723	80143	SIKE1	protein_coding	5723
ENSG00000052749	23223	RRP12	protein_coding	6545
ENSG00000052795	57600	FNIP2	protein_coding	8000
ENSG00000052802	6307	MSMO1	protein_coding	2892
ENSG00000052841	55761	TTC17	protein_coding	6592
ENSG00000052850	60529	ALX4	protein_coding	5750
ENSG00000053108	23105	FSTL4	protein_coding	6473
ENSG00000053254	1112	FOXN3	protein_coding	11033
ENSG00000053328	728464	METTL24	protein_coding	1774
ENSG00000053371	8574	AKR7A2	protein_coding	1362
ENSG00000053372	51154	MRTO4	protein_coding	2808
ENSG00000053438	4826	NNAT	protein_coding	1209
ENSG00000053501	55850	USE1	protein_coding	2291
ENSG00000053524	23101	MCF2L2	protein_coding	5413
ENSG00000053702	83714	NRIP2	protein_coding	2650
ENSG00000053747	3909	LAMA3	protein_coding	12759
ENSG00000053770	55745	AP5M1	protein_coding	3691
ENSG00000053900	29945	ANAPC4	protein_coding	2761
ENSG00000053918	3784	KCNQ1	protein_coding	3850
ENSG00000054116	27095	TRAPPC3	protein_coding	3313
ENSG00000054118	9967	THRAP3	protein_coding	4736
ENSG00000054148	29085	PHPT1	protein_coding	1814
ENSG00000054179	954	ENTPD2	protein_coding	2633
ENSG00000054219	4065	LY75	protein_coding	8166
ENSG00000054267	51742	ARID4B	protein_coding	6873
ENSG00000054277	23596	OPN3	protein_coding	1789
ENSG00000054282	10806	SDCCAG8	protein_coding	5322
ENSG00000054356	5798	PTPRN	protein_coding	4316
ENSG00000054392	55733	HHAT	protein_coding	4296
ENSG00000054523	23095	KIF1B	protein_coding	16264
ENSG00000054598	2296	FOXC1	protein_coding	3447
ENSG00000054611	25771	TBC1D22A	protein_coding	5305
ENSG00000054654	23224	SYNE2	protein_coding	26018
ENSG00000054690	57475	PLEKHH1	protein_coding	6389
ENSG00000054793	10079	ATP9A	protein_coding	8317
ENSG00000054796	23626	SPO11	protein_coding	1867
ENSG00000054803	140689	CBLN4	protein_coding	3024
ENSG00000054938	25884	CHRDL2	protein_coding	3073
ENSG00000054965	23201	FAM168A	protein_coding	7149
ENSG00000054967	84957	RELT	protein_coding	3301
ENSG00000054983	2581	GALC	protein_coding	5553
ENSG00000055044	51602	NOP58	protein_coding	2493
ENSG00000055070	26099	SZRD1	protein_coding	3917
ENSG00000055118	3757	KCNH2	protein_coding	6671
ENSG00000055130	8454	CUL1	protein_coding	3163
ENSG00000055147	10827	FAM114A2	protein_coding	6512
ENSG00000055163	26999	CYFIP2	protein_coding	8075
ENSG00000055208	23118	TAB2	protein_coding	5622
ENSG00000055211	116254	GINM1	protein_coding	2248
ENSG00000055332	5610	EIF2AK2	protein_coding	9858
ENSG00000055483	57602	USP36	protein_coding	9859
ENSG00000055609	58508	KMT2C	protein_coding	21543
ENSG00000055732	55283	MCOLN3	protein_coding	6623
ENSG00000055813	114800	CCDC85A	protein_coding	3705
ENSG00000055917	23369	PUM2	protein_coding	6858
ENSG00000055950	84545	MRPL43	protein_coding	2185
ENSG00000055955	3700	ITIH4	protein_coding	3884
ENSG00000055957	3697	ITIH1	protein_coding	3708
ENSG00000056050	54969	C4orf27	protein_coding	1230
ENSG00000056097	51663	ZFR	protein_coding	4797
ENSG00000056277	55609	ZNF280C	protein_coding	4634
ENSG00000056291	10886	NPFFR2	protein_coding	2359
ENSG00000056487	112885	PHF21B	protein_coding	5361
ENSG00000056558	7185	TRAF1	protein_coding	6449
ENSG00000056586	54542	RC3H2	protein_coding	11412
ENSG00000056661	NA	PCGF2	protein_coding	1907
ENSG00000056736	55540	IL17RB	protein_coding	1911
ENSG00000056972	10758	TRAF3IP2	protein_coding	5989
ENSG00000056998	8908	GYG2	protein_coding	3646
ENSG00000057019	131566	DCBLD2	protein_coding	6735
ENSG00000057149	6317	SERPINB3	protein_coding	1157
ENSG00000057252	6646	SOAT1	protein_coding	7033
ENSG00000057294	5318	PKP2	protein_coding	4930
ENSG00000057468	4438	MSH4	protein_coding	3266
ENSG00000057593	2155	F7	protein_coding	3453
ENSG00000057608	2665	GDI2	protein_coding	3930
ENSG00000057657	639	PRDM1	protein_coding	5764
ENSG00000057663	9474	ATG5	protein_coding	3924
ENSG00000057704	57458	TMCC3	protein_coding	6515
ENSG00000057757	57095	PITHD1	protein_coding	2186
ENSG00000057935	57504	MTA3	protein_coding	8034
ENSG00000058056	8975	USP13	protein_coding	8440
ENSG00000058063	23200	ATP11B	protein_coding	8800
ENSG00000058085	3918	LAMC2	protein_coding	6543
ENSG00000058091	5218	CDK14	protein_coding	6640
ENSG00000058262	29927	SEC61A1	protein_coding	4154
ENSG00000058272	4659	PPP1R12A	protein_coding	5813
ENSG00000058335	5923	RASGRF1	protein_coding	7812
ENSG00000058404	816	CAMK2B	protein_coding	8107
ENSG00000058453	9696	CROCC	protein_coding	8044
ENSG00000058600	55718	POLR3E	protein_coding	4167
ENSG00000058668	493	ATP2B4	protein_coding	9721
ENSG00000058673	9877	ZC3H11A	protein_coding	7507
ENSG00000058729	55781	RIOK2	protein_coding	4932
ENSG00000058799	54432	YIPF1	protein_coding	2259
ENSG00000058804	55706	NDC1	protein_coding	5135
ENSG00000058866	1608	DGKG	protein_coding	5805
ENSG00000059122	84256	FLYWCH1	protein_coding	8084
ENSG00000059145	64718	UNKL	protein_coding	7622
ENSG00000059377	6916	TBXAS1	protein_coding	5113
ENSG00000059378	64761	PARP12	protein_coding	4376
ENSG00000059573	5832	ALDH18A1	protein_coding	3756
ENSG00000059588	6894	TARBP1	protein_coding	7743
ENSG00000059691	5188	PET112	protein_coding	3570
ENSG00000059728	4084	MXD1	protein_coding	5858
ENSG00000059758	5128	CDK17	protein_coding	5183
ENSG00000059769	548645	DNAJC25	protein_coding	2586
ENSG00000059804	6515	SLC2A3	protein_coding	3947
ENSG00000059915	5662	PSD	protein_coding	5608
ENSG00000060069	9150	CTDP1	protein_coding	4553
ENSG00000060138	8531	YBX3	protein_coding	3620
ENSG00000060140	55359	STYK1	protein_coding	3424
ENSG00000060237	65125	WNK1	protein_coding	13251
ENSG00000060303	NA	RPS17P5	pseudogene	408
ENSG00000060339	55749	CCAR1	protein_coding	5363
ENSG00000060491	11054	OGFR	protein_coding	4702
ENSG00000060558	2769	GNA15	protein_coding	2162
ENSG00000060566	84699	CREB3L3	protein_coding	2618
ENSG00000060642	55650	PIGV	protein_coding	3382
ENSG00000060656	10076	PTPRU	protein_coding	5745
ENSG00000060688	9410	SNRNP40	protein_coding	4011
ENSG00000060709	23504	RIMBP2	protein_coding	8045
ENSG00000060718	1301	COL11A1	protein_coding	8042
ENSG00000060749	79832	QSER1	protein_coding	10474
ENSG00000060762	51660	MPC1	protein_coding	1411
ENSG00000060971	30	ACAA1	protein_coding	2657
ENSG00000060982	586	BCAT1	protein_coding	9947
ENSG00000061273	51564	HDAC7	protein_coding	5331
ENSG00000061337	11178	LZTS1	protein_coding	5706
ENSG00000061455	93166	PRDM6	protein_coding	9022
ENSG00000061492	7478	WNT8A	protein_coding	2089
ENSG00000061656	6676	SPAG4	protein_coding	1676
ENSG00000061676	10787	NCKAP1	protein_coding	20915
ENSG00000061794	60488	MRPS35	protein_coding	1979
ENSG00000061918	2983	GUCY1B3	protein_coding	3724
ENSG00000061936	6433	SFSWAP	protein_coding	8963
ENSG00000061938	10188	TNK2	protein_coding	6386
ENSG00000061987	23041	MON2	protein_coding	11680
ENSG00000062038	1001	CDH3	protein_coding	4859
ENSG00000062096	416	ARSF	protein_coding	2215
ENSG00000062194	65056	GPBP1	protein_coding	4725
ENSG00000062282	84649	DGAT2	protein_coding	2570
ENSG00000062370	7771	ZNF112	protein_coding	3848
ENSG00000062485	1431	CS	protein_coding	3677
ENSG00000062524	4058	LTK	protein_coding	3179
ENSG00000062582	64951	MRPS24	protein_coding	2538
ENSG00000062598	63916	ELMO2	protein_coding	6714
ENSG00000062650	23063	WAPAL	protein_coding	7280
ENSG00000062716	81671	VMP1	protein_coding	3868
ENSG00000062725	10513	APPBP2	protein_coding	9866
ENSG00000062822	5424	POLD1	protein_coding	4050
ENSG00000063015	124925	SEZ6	protein_coding	4829
ENSG00000063046	1975	EIF4B	protein_coding	4176
ENSG00000063127	28968	SLC6A16	protein_coding	3526
ENSG00000063169	29998	GLTSCR1	protein_coding	5730
ENSG00000063176	56848	SPHK2	protein_coding	4218
ENSG00000063177	6141	RPL18	protein_coding	1761
ENSG00000063180	770	CA11	protein_coding	1824
ENSG00000063241	79763	ISOC2	protein_coding	2260
ENSG00000063244	11338	U2AF2	protein_coding	3293
ENSG00000063245	29924	EPN1	protein_coding	3461
ENSG00000063322	55588	MED29	protein_coding	3835
ENSG00000063438	NA	AHRR	protein_coding	6363
ENSG00000063515	2928	GSC2	protein_coding	1033
ENSG00000063587	10838	ZNF275	protein_coding	8044
ENSG00000063601	8776	MTMR1	protein_coding	5221
ENSG00000063660	2817	GPC1	protein_coding	4388
ENSG00000063761	57143	ADCK1	protein_coding	3034
ENSG00000063854	3029	HAGH	protein_coding	3374
ENSG00000063978	6047	RNF4	protein_coding	6742
ENSG00000064012	841	CASP8	protein_coding	6551
ENSG00000064042	22998	LIMCH1	protein_coding	10862
ENSG00000064102	55726	ASUN	protein_coding	3147
ENSG00000064115	51768	TM7SF3	protein_coding	3335
ENSG00000064195	1747	DLX3	protein_coding	2715
ENSG00000064199	53340	SPA17	protein_coding	4658
ENSG00000064201	10077	TSPAN32	protein_coding	2336
ENSG00000064205	8839	WISP2	protein_coding	4981
ENSG00000064218	58524	DMRT3	protein_coding	2387
ENSG00000064225	10402	ST3GAL6	protein_coding	5601
ENSG00000064270	9914	ATP2C2	protein_coding	3243
ENSG00000064300	4804	NGFR	protein_coding	3948
ENSG00000064309	50937	CDON	protein_coding	8919
ENSG00000064313	6873	TAF2	protein_coding	5639
ENSG00000064393	28996	HIPK2	protein_coding	15220
ENSG00000064419	23534	TNPO3	protein_coding	3933
ENSG00000064490	8625	RFXANK	protein_coding	1273
ENSG00000064545	54929	TMEM161A	protein_coding	2462
ENSG00000064547	9170	LPAR2	protein_coding	2980
ENSG00000064601	5476	CTSA	protein_coding	1891
ENSG00000064607	10147	SUGP2	protein_coding	5737
ENSG00000064651	6558	SLC12A2	protein_coding	7048
ENSG00000064652	28966	SNX24	protein_coding	3500
ENSG00000064655	2139	EYA2	protein_coding	3566
ENSG00000064666	1265	CNN2	protein_coding	2833
ENSG00000064687	10347	ABCA7	protein_coding	7100
ENSG00000064692	9627	SNCAIP	protein_coding	5969
ENSG00000064703	11218	DDX20	protein_coding	5673
ENSG00000064726	53339	BTBD1	protein_coding	3711
ENSG00000064763	55711	FAR2	protein_coding	5062
ENSG00000064787	8537	BCAS1	protein_coding	8474
ENSG00000064835	5449	POU1F1	protein_coding	1569
ENSG00000064886	1117	CHI3L2	protein_coding	2946
ENSG00000064932	22904	SBNO2	protein_coding	5406
ENSG00000064933	5378	PMS1	protein_coding	5152
ENSG00000064961	10362	HMG20B	protein_coding	2087
ENSG00000064989	10203	CALCRL	protein_coding	5972
ENSG00000064995	6882	TAF11	protein_coding	1447
ENSG00000064999	23294	ANKS1A	protein_coding	6766
ENSG00000065000	8943	AP3D1	protein_coding	5370
ENSG00000065029	7629	ZNF76	protein_coding	5136
ENSG00000065054	9351	SLC9A3R2	protein_coding	3207
ENSG00000065057	4913	NTHL1	protein_coding	1087
ENSG00000065060	54887	UHRF1BP1	protein_coding	9711
ENSG00000065135	2773	GNAI3	protein_coding	3206
ENSG00000065150	3843	IPO5	protein_coding	7994
ENSG00000065154	4942	OAT	protein_coding	3388
ENSG00000065183	10885	WDR3	protein_coding	8516
ENSG00000065243	5586	PKN2	protein_coding	6948
ENSG00000065268	57418	WDR18	protein_coding	2144
ENSG00000065308	9697	TRAM2	protein_coding	6908
ENSG00000065320	9423	NTN1	protein_coding	6431
ENSG00000065325	9340	GLP2R	protein_coding	6052
ENSG00000065328	55388	MCM10	protein_coding	4643
ENSG00000065357	1606	DGKA	protein_coding	4632
ENSG00000065361	2065	ERBB3	protein_coding	7538
ENSG00000065371	54763	ROPN1	protein_coding	3562
ENSG00000065413	91526	ANKRD44	protein_coding	6578
ENSG00000065427	3735	KARS	protein_coding	2738
ENSG00000065457	23536	ADAT1	protein_coding	4486
ENSG00000065485	10954	PDIA5	protein_coding	3540
ENSG00000065491	55633	TBC1D22B	protein_coding	3462
ENSG00000065518	4710	NDUFB4	protein_coding	1728
ENSG00000065526	23013	SPEN	protein_coding	13254
ENSG00000065534	4638	MYLK	protein_coding	15310
ENSG00000065548	55854	ZC3H15	protein_coding	2673
