"id"	"ensembl_gene_id"	"biotype"	"hgnc_symbol"	"entrezgene_id"
"ENSG00000013016"	"ENSG00000013016.16"	"protein_coding"	"EHD3"	30845
"ENSG00000013275"	"ENSG00000013275.8"	"protein_coding"	"PSMC4"	5704
"ENSG00000013288"	"ENSG00000013288.9"	"protein_coding"	"MAN2B2"	23324
"ENSG00000013293"	"ENSG00000013293.6"	"protein_coding"	"SLC7A14"	57709
"ENSG00000013297"	"ENSG00000013297.11"	"protein_coding"	"CLDN11"	5010
"ENSG00000013306"	"ENSG00000013306.16"	"protein_coding"	"SLC25A39"	51629
"ENSG00000013364"	"ENSG00000013364.19"	"protein_coding"	"MVP"	9961
"ENSG00000013374"	"ENSG00000013374.16"	"protein_coding"	"NUB1"	51667
"ENSG00000013375"	"ENSG00000013375.16"	"protein_coding"	"PGM3"	5238
"ENSG00000013392"	"ENSG00000013392.8"	"protein_coding"	"RWDD2A"	112611
"ENSG00000013441"	"ENSG00000013441.16"	"protein_coding"	"CLK1"	1195
"ENSG00000013503"	"ENSG00000013503.10"	"protein_coding"	"POLR3B"	55703
"ENSG00000013523"	"ENSG00000013523.10"	"protein_coding"	"ANGEL1"	23357
"ENSG00000013561"	"ENSG00000013561.18"	"protein_coding"	"RNF14"	9604
"ENSG00000013563"	"ENSG00000013563.14"	"protein_coding"	"DNASE1L1"	1774
"ENSG00000013573"	"ENSG00000013573.17"	"protein_coding"	"DDX11"	1663
"ENSG00000013583"	"ENSG00000013583.10"	"protein_coding"	"HEBP1"	50865
"ENSG00000013588"	"ENSG00000013588.8"	"protein_coding"	"GPRC5A"	9052
"ENSG00000013619"	"ENSG00000013619.14"	"protein_coding"	"MAMLD1"	10046
"ENSG00000013725"	"ENSG00000013725.14"	"protein_coding"	"CD6"	923
"ENSG00000013810"	"ENSG00000013810.19"	"protein_coding"	"TACC3"	10460
"ENSG00000014123"	"ENSG00000014123.10"	"protein_coding"	"UFL1"	23376
"ENSG00000014138"	"ENSG00000014138.9"	"protein_coding"	"POLA2"	23649
"ENSG00000014164"	"ENSG00000014164.7"	"protein_coding"	"ZC3H3"	23144
"ENSG00000014216"	"ENSG00000014216.15"	"protein_coding"	"CAPN1"	823
"ENSG00000014257"	"ENSG00000014257.16"	"protein_coding"	"ACPP"	55
"ENSG00000014641"	"ENSG00000014641.19"	"protein_coding"	"MDH1"	4190
"ENSG00000014824"	"ENSG00000014824.14"	"protein_coding"	"SLC30A9"	10463
"ENSG00000014914"	"ENSG00000014914.21"	"protein_coding"	"MTMR11"	10903
"ENSG00000014919"	"ENSG00000014919.12"	"protein_coding"	"COX15"	1355
"ENSG00000015133"	"ENSG00000015133.19"	"protein_coding"	"CCDC88C"	440193
"ENSG00000015153"	"ENSG00000015153.14"	"protein_coding"	"YAF2"	10138
"ENSG00000015171"	"ENSG00000015171.19"	"protein_coding"	"ZMYND11"	10771
"ENSG00000015285"	"ENSG00000015285.10"	"protein_coding"	"WAS"	7454
"ENSG00000015413"	"ENSG00000015413.9"	"protein_coding"	"DPEP1"	1800
"ENSG00000015475"	"ENSG00000015475.18"	"protein_coding"	"BID"	637
"ENSG00000015479"	"ENSG00000015479.19"	"protein_coding"	"MATR3"	9782
"ENSG00000015520"	"ENSG00000015520.14"	"protein_coding"	"NPC1L1"	29881
"ENSG00000015532"	"ENSG00000015532.10"	"protein_coding"	"XYLT2"	64132
"ENSG00000015568"	"ENSG00000015568.13"	"protein_coding"	"RGPD5"	84220
"ENSG00000015592"	"ENSG00000015592.16"	"protein_coding"	"STMN4"	81551
"ENSG00000015676"	"ENSG00000015676.18"	"protein_coding"	"NUDCD3"	23386
"ENSG00000016082"	"ENSG00000016082.15"	"protein_coding"	"ISL1"	3670
"ENSG00000016391"	"ENSG00000016391.11"	"protein_coding"	"CHDH"	55349
"ENSG00000016402"	"ENSG00000016402.13"	"protein_coding"	"IL20RA"	53832
"ENSG00000016490"	"ENSG00000016490.15"	"protein_coding"	"CLCA1"	1179
"ENSG00000016602"	"ENSG00000016602.9"	"protein_coding"	"CLCA4"	22802
"ENSG00000016864"	"ENSG00000016864.18"	"protein_coding"	"GLT8D1"	55830
"ENSG00000017260"	"ENSG00000017260.19"	"protein_coding"	"ATP2C1"	27032
"ENSG00000017427"	"ENSG00000017427.16"	"protein_coding"	"IGF1"	3479
"ENSG00000017483"	"ENSG00000017483.15"	"protein_coding"	"SLC38A5"	92745
"ENSG00000017797"	"ENSG00000017797.13"	"protein_coding"	"RALBP1"	10928
"ENSG00000018189"	"ENSG00000018189.13"	"protein_coding"	"RUFY3"	22902
"ENSG00000018236"	"ENSG00000018236.15"	"protein_coding"	"CNTN1"	1272
"ENSG00000018280"	"ENSG00000018280.17"	"protein_coding"	"SLC11A1"	6556
"ENSG00000018408"	"ENSG00000018408.14"	"protein_coding"	"WWTR1"	25937
"ENSG00000018510"	"ENSG00000018510.16"	"protein_coding"	"AGPS"	8540
"ENSG00000018607"	"ENSG00000018607.6"	"unprocessed_pseudogene"	"ZNF806"	646915
"ENSG00000018610"	"ENSG00000018610.14"	"protein_coding"	"CXorf56"	63932
"ENSG00000018625"	"ENSG00000018625.15"	"protein_coding"	"ATP1A2"	477
"ENSG00000018699"	"ENSG00000018699.13"	"protein_coding"	"TTC27"	55622
"ENSG00000018869"	"ENSG00000018869.16"	"protein_coding"	"ZNF582"	147948
"ENSG00000019102"	"ENSG00000019102.12"	"protein_coding"	"VSIG2"	23584
"ENSG00000019144"	"ENSG00000019144.19"	"protein_coding"	"PHLDB1"	23187
"ENSG00000019169"	"ENSG00000019169.10"	"protein_coding"	"MARCO"	8685
"ENSG00000019186"	"ENSG00000019186.10"	"protein_coding"	"CYP24A1"	1591
"ENSG00000019485"	"ENSG00000019485.13"	"protein_coding"	"PRDM11"	56981
"ENSG00000019505"	"ENSG00000019505.8"	"protein_coding"	"SYT13"	57586
"ENSG00000019549"	"ENSG00000019549.13"	"protein_coding"	"SNAI2"	6591
"ENSG00000019582"	"ENSG00000019582.15"	"protein_coding"	"CD74"	972
"ENSG00000019991"	"ENSG00000019991.18"	"protein_coding"	"HGF"	3082
"ENSG00000019995"	"ENSG00000019995.6"	"protein_coding"	"ZRANB1"	54764
"ENSG00000020129"	"ENSG00000020129.16"	"protein_coding"	"NCDN"	23154
"ENSG00000020181"	"ENSG00000020181.18"	"protein_coding"	"ADGRA2"	25960
"ENSG00000020219"	"ENSG00000020219.9"	"processed_pseudogene"	"CCT8L1P"	NA
"ENSG00000020256"	"ENSG00000020256.20"	"protein_coding"	"ZFP64"	55734
"ENSG00000020426"	"ENSG00000020426.11"	"protein_coding"	"MNAT1"	4331
"ENSG00000020577"	"ENSG00000020577.13"	"protein_coding"	"SAMD4A"	23034
"ENSG00000020633"	"ENSG00000020633.18"	"protein_coding"	"RUNX3"	864
"ENSG00000020922"	"ENSG00000020922.12"	"protein_coding"	"MRE11"	4361
"ENSG00000021300"	"ENSG00000021300.14"	"protein_coding"	"PLEKHB1"	58473
"ENSG00000021355"	"ENSG00000021355.13"	"protein_coding"	"SERPINB1"	1992
"ENSG00000021461"	"ENSG00000021461.16"	"protein_coding"	"CYP3A43"	64816
"ENSG00000021488"	"ENSG00000021488.13"	"protein_coding"	"SLC7A9"	11136
"ENSG00000021574"	"ENSG00000021574.12"	"protein_coding"	"SPAST"	6683
"ENSG00000021645"	"ENSG00000021645.18"	"protein_coding"	"NRXN3"	9369
"ENSG00000021762"	"ENSG00000021762.20"	"protein_coding"	"OSBPL5"	114879
"ENSG00000021776"	"ENSG00000021776.11"	"protein_coding"	"AQR"	9716
"ENSG00000021826"	"ENSG00000021826.16"	"protein_coding"	"CPS1"	1373
"ENSG00000021852"	"ENSG00000021852.13"	"protein_coding"	"C8B"	732
"ENSG00000022267"	"ENSG00000022267.19"	"protein_coding"	"FHL1"	2273
"ENSG00000022277"	"ENSG00000022277.12"	"protein_coding"	"RTF2"	51507
"ENSG00000022355"	"ENSG00000022355.18"	"protein_coding"	"GABRA1"	2554
"ENSG00000022556"	"ENSG00000022556.16"	"protein_coding"	"NLRP2"	55655
"ENSG00000022567"	"ENSG00000022567.9"	"protein_coding"	"SLC45A4"	57210
"ENSG00000022840"	"ENSG00000022840.16"	"protein_coding"	"RNF10"	9921
"ENSG00000022976"	"ENSG00000022976.15"	"protein_coding"	"ZNF839"	55778
"ENSG00000023041"	"ENSG00000023041.11"	"protein_coding"	"ZDHHC6"	64429
"ENSG00000023171"	"ENSG00000023171.18"	"protein_coding"	"GRAMD1B"	57476
"ENSG00000023191"	"ENSG00000023191.17"	"protein_coding"	"RNH1"	6050
"ENSG00000023228"	"ENSG00000023228.14"	"protein_coding"	"NDUFS1"	4719
"ENSG00000023287"	"ENSG00000023287.13"	"protein_coding"	"RB1CC1"	9821
"ENSG00000023318"	"ENSG00000023318.8"	"protein_coding"	"ERP44"	23071
"ENSG00000023330"	"ENSG00000023330.15"	"protein_coding"	"ALAS1"	211
"ENSG00000023445"	"ENSG00000023445.14"	"protein_coding"	"BIRC3"	330
"ENSG00000023516"	"ENSG00000023516.9"	"protein_coding"	"AKAP11"	11215
"ENSG00000023572"	"ENSG00000023572.9"	"protein_coding"	"GLRX2"	51022
"ENSG00000023608"	"ENSG00000023608.5"	"protein_coding"	"SNAPC1"	6617
"ENSG00000023697"	"ENSG00000023697.13"	"protein_coding"	"DERA"	51071
"ENSG00000023734"	"ENSG00000023734.11"	"protein_coding"	"STRAP"	11171
"ENSG00000023839"	"ENSG00000023839.12"	"protein_coding"	"ABCC2"	1244
"ENSG00000023892"	"ENSG00000023892.11"	"protein_coding"	"DEF6"	50619
"ENSG00000023902"	"ENSG00000023902.14"	"protein_coding"	"PLEKHO1"	51177
"ENSG00000023909"	"ENSG00000023909.10"	"protein_coding"	"GCLM"	2730
"ENSG00000024048"	"ENSG00000024048.10"	"protein_coding"	"UBR2"	23304
"ENSG00000024422"	"ENSG00000024422.12"	"protein_coding"	"EHD2"	30846
"ENSG00000024526"	"ENSG00000024526.17"	"protein_coding"	"DEPDC1"	55635
"ENSG00000024862"	"ENSG00000024862.17"	"protein_coding"	"CCDC28A"	25901
"ENSG00000025039"	"ENSG00000025039.15"	"protein_coding"	"RRAGD"	58528
"ENSG00000025156"	"ENSG00000025156.13"	"protein_coding"	"HSF2"	3298
"ENSG00000025293"	"ENSG00000025293.17"	"protein_coding"	"PHF20"	51230
"ENSG00000025423"	"ENSG00000025423.11"	"protein_coding"	"HSD17B6"	8630
"ENSG00000025434"	"ENSG00000025434.19"	"protein_coding"	"NR1H3"	10062
"ENSG00000025708"	"ENSG00000025708.14"	"protein_coding"	"TYMP"	1890
"ENSG00000025770"	"ENSG00000025770.19"	"protein_coding"	"NCAPH2"	29781
"ENSG00000025772"	"ENSG00000025772.8"	"protein_coding"	"TOMM34"	10953
"ENSG00000025796"	"ENSG00000025796.14"	"protein_coding"	"SEC63"	11231
"ENSG00000025800"	"ENSG00000025800.14"	"protein_coding"	"KPNA6"	23633
"ENSG00000026025"	"ENSG00000026025.16"	"protein_coding"	"VIM"	7431
"ENSG00000026036"	"ENSG00000026036.22"	"protein_coding"	"RTEL1-TNFRSF6B"	NA
"ENSG00000026103"	"ENSG00000026103.22"	"protein_coding"	"FAS"	355
"ENSG00000026297"	"ENSG00000026297.15"	"protein_coding"	"RNASET2"	8635
"ENSG00000026508"	"ENSG00000026508.18"	"protein_coding"	"CD44"	960
"ENSG00000026559"	"ENSG00000026559.14"	"protein_coding"	"KCNG1"	3755
"ENSG00000026652"	"ENSG00000026652.15"	"protein_coding"	"AGPAT4"	56895
"ENSG00000026751"	"ENSG00000026751.17"	"protein_coding"	"SLAMF7"	57823
"ENSG00000026950"	"ENSG00000026950.17"	"protein_coding"	"BTN3A1"	11119
"ENSG00000027001"	"ENSG00000027001.10"	"protein_coding"	"MIPEP"	4285
"ENSG00000027075"	"ENSG00000027075.15"	"protein_coding"	"PRKCH"	5583
"ENSG00000027644"	"ENSG00000027644.5"	"protein_coding"	"INSRR"	3645
"ENSG00000027697"	"ENSG00000027697.14"	"protein_coding"	"IFNGR1"	3459
"ENSG00000027847"	"ENSG00000027847.14"	"protein_coding"	"B4GALT7"	11285
"ENSG00000027869"	"ENSG00000027869.11"	"protein_coding"	"SH2D2A"	9047
"ENSG00000028116"	"ENSG00000028116.17"	"protein_coding"	"VRK2"	7444
"ENSG00000028137"	"ENSG00000028137.19"	"protein_coding"	"TNFRSF1B"	7133
"ENSG00000028203"	"ENSG00000028203.18"	"protein_coding"	"VEZT"	55591
"ENSG00000028277"	"ENSG00000028277.21"	"protein_coding"	"POU2F2"	5452
"ENSG00000028310"	"ENSG00000028310.18"	"protein_coding"	"BRD9"	65980
"ENSG00000028528"	"ENSG00000028528.15"	"protein_coding"	"SNX1"	6642
"ENSG00000028839"	"ENSG00000028839.10"	"protein_coding"	"TBPL1"	9519
"ENSG00000029153"	"ENSG00000029153.14"	"protein_coding"	"ARNTL2"	56938
"ENSG00000029363"	"ENSG00000029363.17"	"protein_coding"	"BCLAF1"	9774
"ENSG00000029364"	"ENSG00000029364.12"	"protein_coding"	"SLC39A9"	55334
"ENSG00000029534"	"ENSG00000029534.20"	"protein_coding"	"ANK1"	286
"ENSG00000029559"	"ENSG00000029559.7"	"protein_coding"	"IBSP"	3381
"ENSG00000029639"	"ENSG00000029639.11"	"protein_coding"	"TFB1M"	51106
"ENSG00000029725"	"ENSG00000029725.17"	"protein_coding"	"RABEP1"	9135
"ENSG00000029993"	"ENSG00000029993.15"	"protein_coding"	"HMGB3"	3149
"ENSG00000030066"	"ENSG00000030066.13"	"protein_coding"	"NUP160"	23279
"ENSG00000030110"	"ENSG00000030110.13"	"protein_coding"	"BAK1"	578
"ENSG00000030304"	"ENSG00000030304.14"	"protein_coding"	"MUSK"	4593
"ENSG00000030419"	"ENSG00000030419.16"	"protein_coding"	"IKZF2"	22807
"ENSG00000030582"	"ENSG00000030582.18"	"protein_coding"	"GRN"	2896
"ENSG00000031003"	"ENSG00000031003.10"	"protein_coding"	"FAM13B"	51306
"ENSG00000031081"	"ENSG00000031081.11"	"protein_coding"	"ARHGAP31"	57514
"ENSG00000031691"	"ENSG00000031691.7"	"protein_coding"	"CENPQ"	55166
"ENSG00000031698"	"ENSG00000031698.13"	"protein_coding"	"SARS"	6301
"ENSG00000031823"	"ENSG00000031823.14"	"protein_coding"	"RANBP3"	8498
"ENSG00000032219"	"ENSG00000032219.19"	"protein_coding"	"ARID4A"	5926
"ENSG00000032389"	"ENSG00000032389.12"	"protein_coding"	"EIPR1"	7260
"ENSG00000032444"	"ENSG00000032444.16"	"protein_coding"	"PNPLA6"	10908
"ENSG00000032742"	"ENSG00000032742.17"	"protein_coding"	"IFT88"	8100
"ENSG00000033011"	"ENSG00000033011.12"	"protein_coding"	"ALG1"	56052
"ENSG00000033030"	"ENSG00000033030.14"	"protein_coding"	"ZCCHC8"	55596
"ENSG00000033050"	"ENSG00000033050.9"	"protein_coding"	"ABCF2"	10061
"ENSG00000033100"	"ENSG00000033100.16"	"protein_coding"	"CHPF2"	54480
"ENSG00000033122"	"ENSG00000033122.20"	"protein_coding"	"LRRC7"	57554
"ENSG00000033170"	"ENSG00000033170.16"	"protein_coding"	"FUT8"	2530
"ENSG00000033178"	"ENSG00000033178.13"	"protein_coding"	"UBA6"	55236
"ENSG00000033327"	"ENSG00000033327.13"	"protein_coding"	"GAB2"	9846
"ENSG00000033627"	"ENSG00000033627.16"	"protein_coding"	"ATP6V0A1"	535
"ENSG00000033800"	"ENSG00000033800.13"	"protein_coding"	"PIAS1"	8554
"ENSG00000033867"	"ENSG00000033867.16"	"protein_coding"	"SLC4A7"	9497
"ENSG00000034053"	"ENSG00000034053.14"	"protein_coding"	"APBA2"	321
"ENSG00000034152"	"ENSG00000034152.19"	"protein_coding"	"MAP2K3"	5606
"ENSG00000034239"	"ENSG00000034239.11"	"protein_coding"	"EFCAB1"	79645
"ENSG00000034510"	"ENSG00000034510.6"	"protein_coding"	"TMSB10"	9168
"ENSG00000034533"	"ENSG00000034533.11"	"protein_coding"	"ASTE1"	28990
"ENSG00000034677"	"ENSG00000034677.13"	"protein_coding"	"RNF19A"	25897
"ENSG00000034693"	"ENSG00000034693.15"	"protein_coding"	"PEX3"	8504
"ENSG00000034713"	"ENSG00000034713.8"	"protein_coding"	"GABARAPL2"	11345
"ENSG00000034971"	"ENSG00000034971.17"	"protein_coding"	"MYOC"	4653
"ENSG00000035115"	"ENSG00000035115.22"	"protein_coding"	"SH3YL1"	26751
"ENSG00000035141"	"ENSG00000035141.8"	"protein_coding"	"FAM136A"	84908
"ENSG00000035403"	"ENSG00000035403.17"	"protein_coding"	"VCL"	7414
"ENSG00000035499"	"ENSG00000035499.13"	"protein_coding"	"DEPDC1B"	55789
"ENSG00000035664"	"ENSG00000035664.11"	"protein_coding"	"DAPK2"	23604
"ENSG00000035681"	"ENSG00000035681.9"	"protein_coding"	"NSMAF"	8439
"ENSG00000035687"	"ENSG00000035687.10"	"protein_coding"	"ADSS"	159
"ENSG00000035720"	"ENSG00000035720.8"	"protein_coding"	"STAP1"	26228
"ENSG00000035862"	"ENSG00000035862.12"	"protein_coding"	"TIMP2"	7077
"ENSG00000035928"	"ENSG00000035928.16"	"protein_coding"	"RFC1"	5981
"ENSG00000036054"	"ENSG00000036054.13"	"protein_coding"	"TBC1D23"	55773
"ENSG00000036257"	"ENSG00000036257.13"	"protein_coding"	"CUL3"	8452
"ENSG00000036448"	"ENSG00000036448.10"	"protein_coding"	"MYOM2"	9172
"ENSG00000036473"	"ENSG00000036473.8"	"protein_coding"	"OTC"	5009
"ENSG00000036530"	"ENSG00000036530.9"	"protein_coding"	"CYP46A1"	10858
"ENSG00000036549"	"ENSG00000036549.13"	"protein_coding"	"AC118549.1"	26009
"ENSG00000036565"	"ENSG00000036565.15"	"protein_coding"	"SLC18A1"	6570
"ENSG00000036672"	"ENSG00000036672.16"	"protein_coding"	"USP2"	9099
"ENSG00000036828"	"ENSG00000036828.16"	"protein_coding"	"CASR"	846
"ENSG00000037042"	"ENSG00000037042.9"	"protein_coding"	"TUBG2"	27175
"ENSG00000037241"	"ENSG00000037241.7"	"protein_coding"	"RPL26L1"	51121
"ENSG00000037280"	"ENSG00000037280.16"	"protein_coding"	"FLT4"	2324
"ENSG00000037474"	"ENSG00000037474.15"	"protein_coding"	"NSUN2"	54888
"ENSG00000037637"	"ENSG00000037637.11"	"protein_coding"	"FBXO42"	54455
"ENSG00000037749"	"ENSG00000037749.12"	"protein_coding"	"MFAP3"	4238
"ENSG00000037757"	"ENSG00000037757.14"	"protein_coding"	"MRI1"	84245
"ENSG00000037897"	"ENSG00000037897.17"	"protein_coding"	"METTL1"	4234
"ENSG00000037965"	"ENSG00000037965.6"	"protein_coding"	"HOXC8"	3224
"ENSG00000038002"	"ENSG00000038002.9"	"protein_coding"	"AGA"	175
"ENSG00000038210"	"ENSG00000038210.14"	"protein_coding"	"PI4K2B"	55300
"ENSG00000038219"	"ENSG00000038219.13"	"protein_coding"	"BOD1L1"	259282
"ENSG00000038274"	"ENSG00000038274.17"	"protein_coding"	"MAT2B"	27430
"ENSG00000038295"	"ENSG00000038295.8"	"protein_coding"	"TLL1"	7092
"ENSG00000038358"	"ENSG00000038358.15"	"protein_coding"	"EDC4"	23644
"ENSG00000038382"	"ENSG00000038382.20"	"protein_coding"	"TRIO"	7204
"ENSG00000038427"	"ENSG00000038427.16"	"protein_coding"	"VCAN"	1462
"ENSG00000038532"	"ENSG00000038532.16"	"protein_coding"	"CLEC16A"	23274
"ENSG00000038945"	"ENSG00000038945.15"	"protein_coding"	"MSR1"	4481
"ENSG00000039068"	"ENSG00000039068.19"	"protein_coding"	"CDH1"	999
"ENSG00000039123"	"ENSG00000039123.16"	"protein_coding"	"MTREX"	23517
"ENSG00000039139"	"ENSG00000039139.9"	"protein_coding"	"DNAH5"	1767
"ENSG00000039319"	"ENSG00000039319.17"	"protein_coding"	"ZFYVE16"	9765
"ENSG00000039523"	"ENSG00000039523.20"	"protein_coding"	"RIPOR1"	79567
"ENSG00000039537"	"ENSG00000039537.13"	"protein_coding"	"C6"	729
"ENSG00000039560"	"ENSG00000039560.14"	"protein_coding"	"RAI14"	26064
"ENSG00000039600"	"ENSG00000039600.11"	"protein_coding"	"SOX30"	11063
"ENSG00000039650"	"ENSG00000039650.12"	"protein_coding"	"PNKP"	11284
"ENSG00000039987"	"ENSG00000039987.6"	"protein_coding"	"BEST2"	54831
"ENSG00000040199"	"ENSG00000040199.18"	"protein_coding"	"PHLPP2"	23035
"ENSG00000040275"	"ENSG00000040275.17"	"protein_coding"	"SPDL1"	54908
"ENSG00000040341"	"ENSG00000040341.18"	"protein_coding"	"STAU2"	27067
"ENSG00000040487"	"ENSG00000040487.13"	"protein_coding"	"SLC66A1"	54896
"ENSG00000040531"	"ENSG00000040531.14"	"protein_coding"	"CTNS"	1497
"ENSG00000040608"	"ENSG00000040608.14"	"protein_coding"	"RTN4R"	65078
"ENSG00000040633"	"ENSG00000040633.13"	"protein_coding"	"PHF23"	79142
"ENSG00000040731"	"ENSG00000040731.10"	"protein_coding"	"CDH10"	1008
"ENSG00000040933"	"ENSG00000040933.15"	"protein_coding"	"INPP4A"	3631
"ENSG00000041353"	"ENSG00000041353.10"	"protein_coding"	"RAB27B"	5874
"ENSG00000041357"	"ENSG00000041357.16"	"protein_coding"	"PSMA4"	5685
"ENSG00000041515"	"ENSG00000041515.16"	"protein_coding"	"MYO16"	23026
"ENSG00000041802"	"ENSG00000041802.11"	"protein_coding"	"LSG1"	55341
"ENSG00000041880"	"ENSG00000041880.14"	"protein_coding"	"PARP3"	10039
"ENSG00000041982"	"ENSG00000041982.16"	"protein_coding"	"TNC"	3371
"ENSG00000041988"	"ENSG00000041988.15"	"protein_coding"	"THAP3"	90326
"ENSG00000042062"	"ENSG00000042062.13"	"protein_coding"	"RIPOR3"	140876
"ENSG00000042088"	"ENSG00000042088.14"	"protein_coding"	"TDP1"	55775
"ENSG00000042286"	"ENSG00000042286.15"	"protein_coding"	"AIFM2"	84883
"ENSG00000042304"	"ENSG00000042304.11"	"protein_coding"	"C2orf83"	56918
"ENSG00000042317"	"ENSG00000042317.17"	"protein_coding"	"SPATA7"	55812
"ENSG00000042429"	"ENSG00000042429.12"	"protein_coding"	"MED17"	9440
"ENSG00000042445"	"ENSG00000042445.14"	"protein_coding"	"RETSAT"	54884
"ENSG00000042493"	"ENSG00000042493.16"	"protein_coding"	"CAPG"	822
"ENSG00000042753"	"ENSG00000042753.11"	"protein_coding"	"AP2S1"	1175
"ENSG00000042781"	"ENSG00000042781.13"	"protein_coding"	"USH2A"	7399
"ENSG00000042813"	"ENSG00000042813.8"	"protein_coding"	"ZPBP"	11055
"ENSG00000042832"	"ENSG00000042832.12"	"protein_coding"	"TG"	7038
"ENSG00000042980"	"ENSG00000042980.13"	"protein_coding"	"ADAM28"	10863
"ENSG00000043039"	"ENSG00000043039.7"	"protein_coding"	"BARX2"	8538
"ENSG00000043093"	"ENSG00000043093.15"	"protein_coding"	"DCUN1D1"	54165
"ENSG00000043143"	"ENSG00000043143.20"	"protein_coding"	"JADE2"	23338
"ENSG00000043355"	"ENSG00000043355.12"	"protein_coding"	"ZIC2"	7546
"ENSG00000043462"	"ENSG00000043462.12"	"protein_coding"	"LCP2"	3937
"ENSG00000043514"	"ENSG00000043514.17"	"protein_coding"	"TRIT1"	54802
"ENSG00000043591"	"ENSG00000043591.6"	"protein_coding"	"ADRB1"	153
"ENSG00000044012"	"ENSG00000044012.4"	"protein_coding"	"GUCA2B"	2981
"ENSG00000044090"	"ENSG00000044090.8"	"protein_coding"	"CUL7"	9820
"ENSG00000044115"	"ENSG00000044115.21"	"protein_coding"	"CTNNA1"	1495
"ENSG00000044446"	"ENSG00000044446.12"	"protein_coding"	"PHKA2"	5256
"ENSG00000044459"	"ENSG00000044459.15"	"protein_coding"	"CNTLN"	54875
"ENSG00000044524"	"ENSG00000044524.11"	"protein_coding"	"EPHA3"	2042
"ENSG00000044574"	"ENSG00000044574.8"	"protein_coding"	"HSPA5"	3309
"ENSG00000046604"	"ENSG00000046604.13"	"protein_coding"	"DSG2"	1829
"ENSG00000046647"	"ENSG00000046647.13"	"protein_coding"	"GEMIN8"	54960
"ENSG00000046651"	"ENSG00000046651.15"	"protein_coding"	"OFD1"	8481
"ENSG00000046653"	"ENSG00000046653.15"	"protein_coding"	"GPM6B"	2824
"ENSG00000046774"	"ENSG00000046774.10"	"protein_coding"	"MAGEC2"	51438
"ENSG00000046889"	"ENSG00000046889.19"	"protein_coding"	"PREX2"	80243
"ENSG00000047056"	"ENSG00000047056.16"	"protein_coding"	"WDR37"	22884
"ENSG00000047188"	"ENSG00000047188.16"	"protein_coding"	"YTHDC2"	64848
"ENSG00000047230"	"ENSG00000047230.15"	"protein_coding"	"CTPS2"	56474
"ENSG00000047249"	"ENSG00000047249.18"	"protein_coding"	"ATP6V1H"	51606
"ENSG00000047315"	"ENSG00000047315.16"	"protein_coding"	"POLR2B"	5431
"ENSG00000047346"	"ENSG00000047346.12"	"protein_coding"	"FAM214A"	56204
"ENSG00000047365"	"ENSG00000047365.12"	"protein_coding"	"ARAP2"	116984
"ENSG00000047410"	"ENSG00000047410.14"	"protein_coding"	"TPR"	7175
"ENSG00000047457"	"ENSG00000047457.14"	"protein_coding"	"CP"	1356
"ENSG00000047578"	"ENSG00000047578.13"	"protein_coding"	"KIAA0556"	23247
"ENSG00000047579"	"ENSG00000047579.19"	"protein_coding"	"DTNBP1"	84062
"ENSG00000047597"	"ENSG00000047597.7"	"protein_coding"	"XK"	7504
"ENSG00000047617"	"ENSG00000047617.15"	"protein_coding"	"ANO2"	57101
"ENSG00000047621"	"ENSG00000047621.12"	"protein_coding"	"C12orf4"	57102
"ENSG00000047634"	"ENSG00000047634.15"	"protein_coding"	"SCML1"	6322
"ENSG00000047644"	"ENSG00000047644.18"	"protein_coding"	"WWC3"	55841
"ENSG00000047648"	"ENSG00000047648.23"	"protein_coding"	"ARHGAP6"	395
"ENSG00000047662"	"ENSG00000047662.5"	"protein_coding"	"FAM184B"	27146
"ENSG00000047849"	"ENSG00000047849.21"	"protein_coding"	"MAP4"	4134
"ENSG00000047932"	"ENSG00000047932.14"	"protein_coding"	"GOPC"	57120
"ENSG00000047936"	"ENSG00000047936.10"	"protein_coding"	"ROS1"	6098
"ENSG00000048028"	"ENSG00000048028.11"	"protein_coding"	"USP28"	57646
"ENSG00000048052"	"ENSG00000048052.21"	"protein_coding"	"HDAC9"	9734
"ENSG00000048140"	"ENSG00000048140.18"	"protein_coding"	"TSPAN17"	26262
