id	ensembl_gene_id	biotype	hgnc_symbol	entrezgene_id
ENSG00000023572	ENSG00000023572.9	protein_coding	GLRX2	51022
ENSG00000023608	ENSG00000023608.5	protein_coding	SNAPC1	6617
ENSG00000023697	ENSG00000023697.13	protein_coding	DERA	51071
ENSG00000023734	ENSG00000023734.11	protein_coding	STRAP	11171
ENSG00000023839	ENSG00000023839.12	protein_coding	ABCC2	1244
ENSG00000023892	ENSG00000023892.11	protein_coding	DEF6	50619
ENSG00000023902	ENSG00000023902.14	protein_coding	PLEKHO1	51177
ENSG00000023909	ENSG00000023909.10	protein_coding	GCLM	2730
ENSG00000024048	ENSG00000024048.10	protein_coding	UBR2	23304
ENSG00000024422	ENSG00000024422.12	protein_coding	EHD2	30846
ENSG00000024526	ENSG00000024526.17	protein_coding	DEPDC1	55635
ENSG00000024862	ENSG00000024862.17	protein_coding	CCDC28A	25901
ENSG00000025039	ENSG00000025039.15	protein_coding	RRAGD	58528
ENSG00000025156	ENSG00000025156.13	protein_coding	HSF2	3298
ENSG00000025293	ENSG00000025293.17	protein_coding	PHF20	51230
ENSG00000025423	ENSG00000025423.11	protein_coding	HSD17B6	8630
ENSG00000025434	ENSG00000025434.19	protein_coding	NR1H3	10062
ENSG00000025708	ENSG00000025708.14	protein_coding	TYMP	1890
ENSG00000025770	ENSG00000025770.19	protein_coding	NCAPH2	29781
ENSG00000025772	ENSG00000025772.8	protein_coding	TOMM34	10953
ENSG00000025796	ENSG00000025796.14	protein_coding	SEC63	11231
ENSG00000025800	ENSG00000025800.14	protein_coding	KPNA6	23633
ENSG00000026025	ENSG00000026025.16	protein_coding	VIM	7431
ENSG00000026103	ENSG00000026103.22	protein_coding	FAS	355
ENSG00000026297	ENSG00000026297.15	protein_coding	RNASET2	8635
ENSG00000026508	ENSG00000026508.18	protein_coding	CD44	960
ENSG00000026559	ENSG00000026559.14	protein_coding	KCNG1	3755
ENSG00000026652	ENSG00000026652.15	protein_coding	AGPAT4	56895
ENSG00000026751	ENSG00000026751.17	protein_coding	SLAMF7	57823
ENSG00000026950	ENSG00000026950.17	protein_coding	BTN3A1	11119
ENSG00000027001	ENSG00000027001.10	protein_coding	MIPEP	4285
ENSG00000027075	ENSG00000027075.15	protein_coding	PRKCH	5583
ENSG00000027697	ENSG00000027697.14	protein_coding	IFNGR1	3459
ENSG00000027847	ENSG00000027847.14	protein_coding	B4GALT7	11285
ENSG00000027869	ENSG00000027869.11	protein_coding	SH2D2A	9047
ENSG00000028116	ENSG00000028116.17	protein_coding	VRK2	7444
ENSG00000028137	ENSG00000028137.19	protein_coding	TNFRSF1B	7133
ENSG00000028203	ENSG00000028203.18	protein_coding	VEZT	55591
ENSG00000028277	ENSG00000028277.21	protein_coding	POU2F2	5452
ENSG00000028310	ENSG00000028310.18	protein_coding	BRD9	65980
ENSG00000028528	ENSG00000028528.15	protein_coding	SNX1	6642
ENSG00000028839	ENSG00000028839.10	protein_coding	TBPL1	9519
ENSG00000029153	ENSG00000029153.14	protein_coding	ARNTL2	56938
ENSG00000029363	ENSG00000029363.17	protein_coding	BCLAF1	9774
ENSG00000029364	ENSG00000029364.12	protein_coding	SLC39A9	55334
ENSG00000029534	ENSG00000029534.20	protein_coding	ANK1	286
ENSG00000029559	ENSG00000029559.7	protein_coding	IBSP	3381
ENSG00000029639	ENSG00000029639.11	protein_coding	TFB1M	51106
ENSG00000029725	ENSG00000029725.17	protein_coding	RABEP1	9135
ENSG00000029993	ENSG00000029993.15	protein_coding	HMGB3	3149
ENSG00000030066	ENSG00000030066.13	protein_coding	NUP160	23279
ENSG00000030304	ENSG00000030304.14	protein_coding	MUSK	4593
ENSG00000030419	ENSG00000030419.16	protein_coding	IKZF2	22807
ENSG00000030582	ENSG00000030582.18	protein_coding	GRN	2896
ENSG00000031003	ENSG00000031003.10	protein_coding	FAM13B	51306
ENSG00000031081	ENSG00000031081.11	protein_coding	ARHGAP31	57514
ENSG00000031691	ENSG00000031691.7	protein_coding	CENPQ	55166
ENSG00000031698	ENSG00000031698.13	protein_coding	SARS	6301
ENSG00000031823	ENSG00000031823.14	protein_coding	RANBP3	8498
ENSG00000032219	ENSG00000032219.19	protein_coding	ARID4A	5926
ENSG00000032389	ENSG00000032389.12	protein_coding	EIPR1	7260
ENSG00000032444	ENSG00000032444.16	protein_coding	PNPLA6	10908
ENSG00000032742	ENSG00000032742.17	protein_coding	IFT88	8100
ENSG00000033011	ENSG00000033011.12	protein_coding	ALG1	56052
ENSG00000033030	ENSG00000033030.14	protein_coding	ZCCHC8	55596
ENSG00000033050	ENSG00000033050.9	protein_coding	ABCF2	10061
ENSG00000033100	ENSG00000033100.16	protein_coding	CHPF2	54480
ENSG00000033122	ENSG00000033122.20	protein_coding	LRRC7	57554
ENSG00000033170	ENSG00000033170.16	protein_coding	FUT8	2530
ENSG00000033178	ENSG00000033178.13	protein_coding	UBA6	55236
ENSG00000033327	ENSG00000033327.13	protein_coding	GAB2	9846
ENSG00000033627	ENSG00000033627.16	protein_coding	ATP6V0A1	535
ENSG00000033800	ENSG00000033800.13	protein_coding	PIAS1	8554
ENSG00000033867	ENSG00000033867.16	protein_coding	SLC4A7	9497
ENSG00000034053	ENSG00000034053.14	protein_coding	APBA2	321
ENSG00000034152	ENSG00000034152.19	protein_coding	MAP2K3	5606
ENSG00000034239	ENSG00000034239.11	protein_coding	EFCAB1	79645
ENSG00000034510	ENSG00000034510.6	protein_coding	TMSB10	9168
ENSG00000034533	ENSG00000034533.11	protein_coding	ASTE1	28990
ENSG00000034677	ENSG00000034677.13	protein_coding	RNF19A	25897
ENSG00000034693	ENSG00000034693.15	protein_coding	PEX3	8504
ENSG00000034713	ENSG00000034713.8	protein_coding	GABARAPL2	11345
ENSG00000035115	ENSG00000035115.22	protein_coding	SH3YL1	26751
ENSG00000035141	ENSG00000035141.8	protein_coding	FAM136A	84908
ENSG00000035403	ENSG00000035403.17	protein_coding	VCL	7414
ENSG00000035499	ENSG00000035499.13	protein_coding	DEPDC1B	55789
ENSG00000035664	ENSG00000035664.11	protein_coding	DAPK2	23604
ENSG00000035681	ENSG00000035681.9	protein_coding	NSMAF	8439
ENSG00000035687	ENSG00000035687.10	protein_coding	ADSS	159
ENSG00000035720	ENSG00000035720.8	protein_coding	STAP1	26228
ENSG00000035862	ENSG00000035862.12	protein_coding	TIMP2	7077
ENSG00000035928	ENSG00000035928.16	protein_coding	RFC1	5981
ENSG00000036054	ENSG00000036054.13	protein_coding	TBC1D23	55773
ENSG00000036257	ENSG00000036257.13	protein_coding	CUL3	8452
ENSG00000036448	ENSG00000036448.10	protein_coding	MYOM2	9172
ENSG00000036473	ENSG00000036473.8	protein_coding	OTC	5009
ENSG00000036530	ENSG00000036530.9	protein_coding	CYP46A1	10858
ENSG00000036549	ENSG00000036549.13	protein_coding	AC118549.1	26009
ENSG00000036565	ENSG00000036565.15	protein_coding	SLC18A1	6570
ENSG00000036672	ENSG00000036672.16	protein_coding	USP2	9099
ENSG00000037042	ENSG00000037042.9	protein_coding	TUBG2	27175
ENSG00000037280	ENSG00000037280.16	protein_coding	FLT4	2324
ENSG00000037474	ENSG00000037474.15	protein_coding	NSUN2	54888
ENSG00000037637	ENSG00000037637.11	protein_coding	FBXO42	54455
ENSG00000037749	ENSG00000037749.12	protein_coding	MFAP3	4238
ENSG00000037757	ENSG00000037757.14	protein_coding	MRI1	84245
ENSG00000037897	ENSG00000037897.17	protein_coding	METTL1	4234
ENSG00000038002	ENSG00000038002.9	protein_coding	AGA	175
ENSG00000038210	ENSG00000038210.14	protein_coding	PI4K2B	55300
ENSG00000038219	ENSG00000038219.13	protein_coding	BOD1L1	259282
ENSG00000038274	ENSG00000038274.17	protein_coding	MAT2B	27430
ENSG00000038295	ENSG00000038295.8	protein_coding	TLL1	7092
ENSG00000038382	ENSG00000038382.20	protein_coding	TRIO	7204
ENSG00000038427	ENSG00000038427.16	protein_coding	VCAN	1462
ENSG00000038532	ENSG00000038532.16	protein_coding	CLEC16A	23274
ENSG00000038945	ENSG00000038945.15	protein_coding	MSR1	4481
ENSG00000039068	ENSG00000039068.19	protein_coding	CDH1	999
ENSG00000039123	ENSG00000039123.16	protein_coding	MTREX	23517
ENSG00000039139	ENSG00000039139.9	protein_coding	DNAH5	1767
ENSG00000039319	ENSG00000039319.17	protein_coding	ZFYVE16	9765
ENSG00000039523	ENSG00000039523.20	protein_coding	RIPOR1	79567
ENSG00000039537	ENSG00000039537.13	protein_coding	C6	729
ENSG00000039560	ENSG00000039560.14	protein_coding	RAI14	26064
ENSG00000039600	ENSG00000039600.11	protein_coding	SOX30	11063
ENSG00000039650	ENSG00000039650.12	protein_coding	PNKP	11284
ENSG00000039987	ENSG00000039987.6	protein_coding	BEST2	54831
ENSG00000040199	ENSG00000040199.18	protein_coding	PHLPP2	23035
ENSG00000040275	ENSG00000040275.17	protein_coding	SPDL1	54908
ENSG00000040341	ENSG00000040341.18	protein_coding	STAU2	27067
ENSG00000040487	ENSG00000040487.13	protein_coding	SLC66A1	54896
ENSG00000040531	ENSG00000040531.14	protein_coding	CTNS	1497
ENSG00000040608	ENSG00000040608.14	protein_coding	RTN4R	65078
ENSG00000040633	ENSG00000040633.13	protein_coding	PHF23	79142
ENSG00000040933	ENSG00000040933.15	protein_coding	INPP4A	3631
ENSG00000041353	ENSG00000041353.10	protein_coding	RAB27B	5874
ENSG00000041357	ENSG00000041357.16	protein_coding	PSMA4	5685
ENSG00000041515	ENSG00000041515.16	protein_coding	MYO16	23026
ENSG00000041802	ENSG00000041802.11	protein_coding	LSG1	55341
ENSG00000041880	ENSG00000041880.14	protein_coding	PARP3	10039
ENSG00000041982	ENSG00000041982.16	protein_coding	TNC	3371
ENSG00000041988	ENSG00000041988.15	protein_coding	THAP3	90326
ENSG00000042062	ENSG00000042062.13	protein_coding	RIPOR3	140876
ENSG00000042088	ENSG00000042088.14	protein_coding	TDP1	55775
ENSG00000042286	ENSG00000042286.15	protein_coding	AIFM2	84883
ENSG00000042317	ENSG00000042317.17	protein_coding	SPATA7	55812
ENSG00000042429	ENSG00000042429.12	protein_coding	MED17	9440
ENSG00000042445	ENSG00000042445.14	protein_coding	RETSAT	54884
ENSG00000042493	ENSG00000042493.16	protein_coding	CAPG	822
ENSG00000042753	ENSG00000042753.11	protein_coding	AP2S1	1175
ENSG00000042781	ENSG00000042781.13	protein_coding	USH2A	7399
ENSG00000042832	ENSG00000042832.12	protein_coding	TG	7038
ENSG00000042980	ENSG00000042980.13	protein_coding	ADAM28	10863
ENSG00000043039	ENSG00000043039.7	protein_coding	BARX2	8538
ENSG00000043093	ENSG00000043093.15	protein_coding	DCUN1D1	54165
ENSG00000043143	ENSG00000043143.20	protein_coding	JADE2	23338
ENSG00000043355	ENSG00000043355.12	protein_coding	ZIC2	7546
ENSG00000043462	ENSG00000043462.12	protein_coding	LCP2	3937
ENSG00000043514	ENSG00000043514.17	protein_coding	TRIT1	54802
ENSG00000043591	ENSG00000043591.6	protein_coding	ADRB1	153
ENSG00000044012	ENSG00000044012.4	protein_coding	GUCA2B	2981
ENSG00000044090	ENSG00000044090.8	protein_coding	CUL7	9820
ENSG00000044115	ENSG00000044115.21	protein_coding	CTNNA1	1495
ENSG00000044446	ENSG00000044446.12	protein_coding	PHKA2	5256
ENSG00000044459	ENSG00000044459.15	protein_coding	CNTLN	54875
ENSG00000044524	ENSG00000044524.11	protein_coding	EPHA3	2042
ENSG00000044574	ENSG00000044574.8	protein_coding	HSPA5	3309
ENSG00000046604	ENSG00000046604.13	protein_coding	DSG2	1829
ENSG00000046647	ENSG00000046647.13	protein_coding	GEMIN8	54960
ENSG00000046651	ENSG00000046651.15	protein_coding	OFD1	8481
ENSG00000046653	ENSG00000046653.15	protein_coding	GPM6B	2824
ENSG00000046889	ENSG00000046889.19	protein_coding	PREX2	80243
ENSG00000047056	ENSG00000047056.16	protein_coding	WDR37	22884
ENSG00000047188	ENSG00000047188.16	protein_coding	YTHDC2	64848
ENSG00000047230	ENSG00000047230.15	protein_coding	CTPS2	56474
ENSG00000047249	ENSG00000047249.18	protein_coding	ATP6V1H	51606
ENSG00000047315	ENSG00000047315.16	protein_coding	POLR2B	5431
ENSG00000047346	ENSG00000047346.12	protein_coding	FAM214A	56204
ENSG00000047365	ENSG00000047365.12	protein_coding	ARAP2	116984
ENSG00000047410	ENSG00000047410.14	protein_coding	TPR	7175
ENSG00000047457	ENSG00000047457.14	protein_coding	CP	1356
ENSG00000047578	ENSG00000047578.13	protein_coding	KIAA0556	23247
ENSG00000047579	ENSG00000047579.19	protein_coding	DTNBP1	84062
ENSG00000047597	ENSG00000047597.7	protein_coding	XK	7504
ENSG00000047617	ENSG00000047617.15	protein_coding	ANO2	57101
ENSG00000047621	ENSG00000047621.12	protein_coding	C12orf4	57102
ENSG00000047634	ENSG00000047634.15	protein_coding	SCML1	6322
ENSG00000047644	ENSG00000047644.18	protein_coding	WWC3	55841
ENSG00000047648	ENSG00000047648.23	protein_coding	ARHGAP6	395
ENSG00000047662	ENSG00000047662.5	protein_coding	FAM184B	27146
ENSG00000047849	ENSG00000047849.21	protein_coding	MAP4	4134
ENSG00000047932	ENSG00000047932.14	protein_coding	GOPC	57120
ENSG00000047936	ENSG00000047936.10	protein_coding	ROS1	6098
ENSG00000048028	ENSG00000048028.11	protein_coding	USP28	57646
ENSG00000048052	ENSG00000048052.21	protein_coding	HDAC9	9734
ENSG00000048140	ENSG00000048140.18	protein_coding	TSPAN17	26262
ENSG00000048162	ENSG00000048162.20	protein_coding	NOP16	51491
ENSG00000048342	ENSG00000048342.16	protein_coding	CC2D2A	57545
ENSG00000048392	ENSG00000048392.11	protein_coding	RRM2B	50484
ENSG00000048405	ENSG00000048405.10	protein_coding	ZNF800	168850
ENSG00000048462	ENSG00000048462.11	protein_coding	TNFRSF17	608
ENSG00000048471	ENSG00000048471.14	protein_coding	SNX29	92017
ENSG00000048540	ENSG00000048540.15	protein_coding	LMO3	55885
ENSG00000048544	ENSG00000048544.6	protein_coding	MRPS10	55173
ENSG00000048649	ENSG00000048649.13	protein_coding	RSF1	51773
ENSG00000048707	ENSG00000048707.15	protein_coding	VPS13D	55187
ENSG00000048740	ENSG00000048740.18	protein_coding	CELF2	10659
ENSG00000048828	ENSG00000048828.17	protein_coding	FAM120A	23196
ENSG00000048991	ENSG00000048991.16	protein_coding	R3HDM1	23518
ENSG00000049089	ENSG00000049089.15	protein_coding	COL9A2	1298
ENSG00000049130	ENSG00000049130.16	protein_coding	KITLG	4254
ENSG00000049167	ENSG00000049167.14	protein_coding	ERCC8	1161
ENSG00000049192	ENSG00000049192.15	protein_coding	ADAMTS6	11174
ENSG00000049239	ENSG00000049239.12	protein_coding	H6PD	9563
ENSG00000049245	ENSG00000049245.13	protein_coding	VAMP3	9341
ENSG00000049246	ENSG00000049246.14	protein_coding	PER3	8863
ENSG00000049247	ENSG00000049247.13	protein_coding	UTS2	10911
ENSG00000049249	ENSG00000049249.8	protein_coding	TNFRSF9	3604
ENSG00000049283	ENSG00000049283.18	protein_coding	EPN3	55040
ENSG00000049323	ENSG00000049323.16	protein_coding	LTBP1	4052
ENSG00000049540	ENSG00000049540.17	protein_coding	ELN	2006
ENSG00000049541	ENSG00000049541.11	protein_coding	RFC2	5982
ENSG00000049618	ENSG00000049618.23	protein_coding	ARID1B	57492
ENSG00000049656	ENSG00000049656.14	protein_coding	CLPTM1L	81037
ENSG00000049759	ENSG00000049759.18	protein_coding	NEDD4L	23327
ENSG00000049768	ENSG00000049768.15	protein_coding	FOXP3	50943
ENSG00000049769	ENSG00000049769.14	protein_coding	PPP1R3F	89801
ENSG00000049860	ENSG00000049860.14	protein_coding	HEXB	3074
ENSG00000049883	ENSG00000049883.15	protein_coding	PTCD2	79810
ENSG00000050030	ENSG00000050030.15	protein_coding	NEXMIF	340533
ENSG00000050130	ENSG00000050130.18	protein_coding	JKAMP	51528
ENSG00000050165	ENSG00000050165.18	protein_coding	DKK3	27122
ENSG00000050327	ENSG00000050327.15	protein_coding	ARHGEF5	7984
ENSG00000050344	ENSG00000050344.9	protein_coding	NFE2L3	9603
ENSG00000050393	ENSG00000050393.11	protein_coding	MCUR1	63933
ENSG00000050405	ENSG00000050405.13	protein_coding	LIMA1	51474
ENSG00000050426	ENSG00000050426.16	protein_coding	LETMD1	25875
ENSG00000050438	ENSG00000050438.17	protein_coding	SLC4A8	9498
ENSG00000050555	ENSG00000050555.18	protein_coding	LAMC3	10319
ENSG00000050628	ENSG00000050628.20	protein_coding	PTGER3	5733
ENSG00000050730	ENSG00000050730.16	protein_coding	TNIP3	79931
ENSG00000050748	ENSG00000050748.17	protein_coding	MAPK9	5601
ENSG00000050767	ENSG00000050767.17	protein_coding	COL23A1	91522
ENSG00000050820	ENSG00000050820.17	protein_coding	BCAR1	9564
ENSG00000051009	ENSG00000051009.10	protein_coding	FAM160A2	84067
ENSG00000051108	ENSG00000051108.15	protein_coding	HERPUD1	9709
ENSG00000051128	ENSG00000051128.19	protein_coding	HOMER3	9454
ENSG00000051180	ENSG00000051180.17	protein_coding	RAD51	5888
ENSG00000051341	ENSG00000051341.14	protein_coding	POLQ	10721
ENSG00000051382	ENSG00000051382.8	protein_coding	PIK3CB	5291
ENSG00000051523	ENSG00000051523.11	protein_coding	CYBA	1535
ENSG00000051620	ENSG00000051620.11	protein_coding	HEBP2	23593
ENSG00000051825	ENSG00000051825.15	protein_coding	MPHOSPH9	10198
ENSG00000052126	ENSG00000052126.14	protein_coding	PLEKHA5	54477
ENSG00000052344	ENSG00000052344.16	protein_coding	PRSS8	5652
ENSG00000052723	ENSG00000052723.11	protein_coding	SIKE1	80143
ENSG00000052749	ENSG00000052749.13	protein_coding	RRP12	23223
ENSG00000052795	ENSG00000052795.13	protein_coding	FNIP2	57600
ENSG00000052802	ENSG00000052802.13	protein_coding	MSMO1	6307
ENSG00000052841	ENSG00000052841.15	protein_coding	TTC17	55761
ENSG00000053108	ENSG00000053108.17	protein_coding	FSTL4	23105
ENSG00000053254	ENSG00000053254.15	protein_coding	FOXN3	1112
ENSG00000053371	ENSG00000053371.12	protein_coding	AKR7A2	8574
ENSG00000053372	ENSG00000053372.5	protein_coding	MRTO4	51154
ENSG00000053438	ENSG00000053438.11	protein_coding	NNAT	4826
ENSG00000053501	ENSG00000053501.13	protein_coding	USE1	55850
ENSG00000053524	ENSG00000053524.12	protein_coding	MCF2L2	23101
ENSG00000053702	ENSG00000053702.15	protein_coding	NRIP2	83714
ENSG00000053747	ENSG00000053747.16	protein_coding	LAMA3	3909
ENSG00000053770	ENSG00000053770.12	protein_coding	AP5M1	55745
ENSG00000053900	ENSG00000053900.10	protein_coding	ANAPC4	29945
ENSG00000053918	ENSG00000053918.17	protein_coding	KCNQ1	3784
ENSG00000054116	ENSG00000054116.12	protein_coding	TRAPPC3	27095
ENSG00000054118	ENSG00000054118.15	protein_coding	THRAP3	9967
ENSG00000054148	ENSG00000054148.17	protein_coding	PHPT1	29085
ENSG00000054179	ENSG00000054179.12	protein_coding	ENTPD2	954
ENSG00000054219	ENSG00000054219.11	protein_coding	LY75	4065
ENSG00000054267	ENSG00000054267.22	protein_coding	ARID4B	51742
ENSG00000054277	ENSG00000054277.14	protein_coding	OPN3	23596
ENSG00000054282	ENSG00000054282.16	protein_coding	SDCCAG8	10806
ENSG00000054356	ENSG00000054356.14	protein_coding	PTPRN	5798
ENSG00000054392	ENSG00000054392.13	protein_coding	HHAT	55733
ENSG00000054523	ENSG00000054523.17	protein_coding	KIF1B	23095
ENSG00000054598	ENSG00000054598.9	protein_coding	FOXC1	2296
ENSG00000054611	ENSG00000054611.14	protein_coding	TBC1D22A	25771
ENSG00000054654	ENSG00000054654.16	protein_coding	SYNE2	23224
ENSG00000054690	ENSG00000054690.14	protein_coding	PLEKHH1	57475
ENSG00000054793	ENSG00000054793.14	protein_coding	ATP9A	10079
ENSG00000054938	ENSG00000054938.15	protein_coding	CHRDL2	25884
ENSG00000054965	ENSG00000054965.10	protein_coding	FAM168A	23201
ENSG00000054967	ENSG00000054967.13	protein_coding	RELT	84957
ENSG00000054983	ENSG00000054983.17	protein_coding	GALC	2581
ENSG00000055044	ENSG00000055044.11	protein_coding	NOP58	51602
ENSG00000055070	ENSG00000055070.17	protein_coding	SZRD1	26099
ENSG00000055118	ENSG00000055118.15	protein_coding	KCNH2	3757
ENSG00000055130	ENSG00000055130.17	protein_coding	CUL1	8454
ENSG00000055147	ENSG00000055147.19	protein_coding	FAM114A2	10827
ENSG00000055163	ENSG00000055163.20	protein_coding	CYFIP2	26999
ENSG00000055208	ENSG00000055208.19	protein_coding	TAB2	23118
ENSG00000055211	ENSG00000055211.14	protein_coding	GINM1	116254
ENSG00000055332	ENSG00000055332.18	protein_coding	EIF2AK2	5610
ENSG00000055483	ENSG00000055483.19	protein_coding	USP36	57602
ENSG00000055609	ENSG00000055609.18	protein_coding	KMT2C	58508
ENSG00000055732	ENSG00000055732.13	protein_coding	MCOLN3	55283
ENSG00000055813	ENSG00000055813.6	protein_coding	CCDC85A	114800
ENSG00000055917	ENSG00000055917.15	protein_coding	PUM2	23369
ENSG00000055950	ENSG00000055950.16	protein_coding	MRPL43	84545
ENSG00000055955	ENSG00000055955.17	protein_coding	ITIH4	3700
ENSG00000056050	ENSG00000056050.7	protein_coding	HPF1	54969
ENSG00000056097	ENSG00000056097.16	protein_coding	ZFR	51663
ENSG00000056277	ENSG00000056277.16	protein_coding	ZNF280C	55609
ENSG00000056558	ENSG00000056558.11	protein_coding	TRAF1	7185
ENSG00000056586	ENSG00000056586.16	protein_coding	RC3H2	54542
ENSG00000056736	ENSG00000056736.10	protein_coding	IL17RB	55540
ENSG00000056972	ENSG00000056972.20	protein_coding	TRAF3IP2	10758
ENSG00000056998	ENSG00000056998.20	protein_coding	GYG2	8908
ENSG00000057019	ENSG00000057019.16	protein_coding	DCBLD2	131566
ENSG00000057252	ENSG00000057252.13	protein_coding	SOAT1	6646
ENSG00000057294	ENSG00000057294.14	protein_coding	PKP2	5318
