ID	seqname	strand	start	stop	Geneid	hgnc_symbol	entrezgene_id	biotype
16863652	chr19	+	48216601	48246391	ENSG00000024422	EHD2	30846	protein_coding
16688386	chr1	-	68939835	68962904	ENSG00000024526	DEPDC1	55635	protein_coding
17013024	chr6	+	139094657	139114456	ENSG00000024862	CCDC28A	25901	protein_coding
17021596	chr6	-	90074335	90121995	ENSG00000025039	RRAGD	58528	protein_coding
17012165	chr6	+	122720691	122754264	ENSG00000025156	HSF2	3298	protein_coding
16752682	chr12	+	57145945	57181574	ENSG00000025423	HSD17B6	8630	protein_coding
16724485	chr11	+	47269851	47290584	ENSG00000025434	NR1H3	10062	protein_coding
16919508	chr20	-	43570771	43589127	ENSG00000025772	TOMM34	10953	protein_coding
17022295	chr6	-	108188960	108279482	ENSG00000025796	SEC63	11231	protein_coding
16702767	chr10	+	17270258	17279592	ENSG00000026025	VIM	7431	protein_coding
16707149	chr10	+	90729553	90775542	ENSG00000026103	FAS	355	protein_coding
16920299	chr20	-	49620193	49639675	ENSG00000026559	KCNG1	3755	protein_coding
17025438	chr6	-	161581146	161583014	ENSG00000026652	AGPAT4	56895	protein_coding
17025417	chr6	-	161551011	161695107	ENSG00000026652	AGPAT4	56895	protein_coding
16672654	chr1	+	160709037	160724611	ENSG00000026751	SLAMF7	57823	protein_coding
17005655	chr6	+	26402465	26415444	ENSG00000026950	BTN3A1	11119	protein_coding
16694779	chr1	-	156809855	156828810	ENSG00000027644	INSRR	3645	protein_coding
16993138	chr5	+	177027101	177037348	ENSG00000027847	B4GALT7	11285	protein_coding
16694764	chr1	-	156776035	156786654	ENSG00000027869	SH2D2A	9047	protein_coding
16880304	chr2	+	58134786	58387055	ENSG00000028116	VRK2	7444	protein_coding
16993752	chr5	-	710470	851101	ENSG00000028310	BRD9	65980	protein_coding
16993800	chr5	-	850406	892939	ENSG00000028310	BRD9	65980	protein_coding
16993845	chr5	-	858994	860350	ENSG00000028310	BRD9	65980	protein_coding
16801941	chr15	+	64386322	64438289	ENSG00000028528	SNX1	6642	protein_coding
17012767	chr6	+	134273308	134308638	ENSG00000028839	TBPL1	9519	protein_coding
16749423	chr12	+	27485787	27578746	ENSG00000029153	ARNTL2	56938	protein_coding
17024020	chr6	-	136578001	136610989	ENSG00000029363	BCLAF1	9774	protein_coding
16785821	chr14	+	69864732	69929107	ENSG00000029364	SLC39A9	55334	protein_coding
17076692	chr8	-	41517959	41518026	ENSG00000029534	ANK1	286	protein_coding
16968653	chr4	+	88720702	88733601	ENSG00000029559	IBSP	3381	protein_coding
17025070	chr6	-	155574273	155635627	ENSG00000029639	TFB1M	51106	protein_coding
16830103	chr17	+	5185558	5289132	ENSG00000029725	RABEP1	9135	protein_coding
17107753	chrX	+	150148982	150159248	ENSG00000029993	HMGB3	3149	protein_coding
17018274	chr6	-	33540323	33548070	ENSG00000030110	BAK1	578	protein_coding
17088037	chr9	+	113431051	113563859	ENSG00000030304	MUSK	4593	protein_coding
16907912	chr2	-	213864408	214017151	ENSG00000030419	IKZF2	22807	protein_coding
16907904	chr2	-	213446081	213886269	ENSG00000030419	IKZF2	22807	protein_coding
16834766	chr17	+	42422491	42430470	ENSG00000030582	GRN	2896	protein_coding
17009482	chr6	+	49431096	49460820	ENSG00000031691	CENPQ	55166	protein_coding
16668150	chr1	+	109756515	109780804	ENSG00000031698	SARS1	6301	protein_coding
16867592	chr19	-	5916150	5978320	ENSG00000031823	RANBP3	8498	protein_coding
16784664	chr14	+	58765103	58840605	ENSG00000032219	ARID4A	5926	protein_coding
16857630	chr19	+	7599038	7626653	ENSG00000032444	PNPLA6	10908	protein_coding
16857612	chr19	+	7587496	7598895	ENSG00000032444	PNPLA6	10908	protein_coding
16815652	chr16	+	5121810	5137813	ENSG00000033011	ALG1	56052	protein_coding
16815649	chr16	+	5083703	5092972	ENSG00000033011	ALG1	56052	protein_coding
17064459	chr7	-	150904923	150924317	ENSG00000033050	ABCF2	10061	protein_coding
16666009	chr1	+	70612804	70617628	ENSG00000033122	LRRC7	57554	protein_coding
16976390	chr4	-	68481479	68566897	ENSG00000033178	UBA6	55236	protein_coding
16742647	chr11	-	77926336	78129394	ENSG00000033327	GAB2	9846	protein_coding
16802389	chr15	+	68346572	68480413	ENSG00000033800	PIAS1	8554	protein_coding
16798624	chr15	+	29129629	29410518	ENSG00000034053	APBA2	321	protein_coding
16832268	chr17	+	21187968	21218552	ENSG00000034152	MAP2K3	5606	protein_coding
17076984	chr8	-	49623348	49647870	ENSG00000034239	EFCAB1	79645	protein_coding
16882142	chr2	+	85132749	85133799	ENSG00000034510	TMSB10	9168	protein_coding
16959148	chr3	-	130732719	130746493	ENSG00000034533	ASTE1	28990	protein_coding
17079598	chr8	-	101269288	101348446	ENSG00000034677	RNF19A	25897	protein_coding
16821076	chr16	+	75600249	75611779	ENSG00000034713	GABARAPL2	11345	protein_coding
16696363	chr1	-	171604557	171621857	ENSG00000034971	MYOC	4653	protein_coding
16893709	chr2	-	217730	266398	ENSG00000035115	SH3YL1	26751	protein_coding
16898776	chr2	-	70523107	70529222	ENSG00000035141	FAM136A	84908	protein_coding
16996545	chr5	-	59892739	59996017	ENSG00000035499	DEPDC1B	55789	protein_coding
16810473	chr15	-	64199235	64364232	ENSG00000035664	DAPK2	23604	protein_coding
16701287	chr1	-	244538402	244615436	ENSG00000035687	ADSS2	159	protein_coding
16967286	chr4	+	68424446	68473055	ENSG00000035720	STAP1	26228	protein_coding
16943284	chr3	+	99979686	100044095	ENSG00000036054	TBC1D23	55773	protein_coding
17065275	chr8	+	2104674	2142690	ENSG00000036448	MYOM2	9172	protein_coding
17065226	chr8	+	1993155	2113475	ENSG00000036448	MYOM2	9172	protein_coding
17102592	chrX	+	38211736	38280703	ENSG00000036473	OTC	5009	protein_coding
16788271	chr14	+	100150641	100193638	ENSG00000036530	CYP46A1	10858	protein_coding
16688683	chr1	-	78028101	78149104	ENSG00000036549	ZZZ3	26009	protein_coding
17075198	chr8	-	20002366	20040717	ENSG00000036565	SLC18A1	6570	protein_coding
16745343	chr11	-	119225925	119252436	ENSG00000036672	USP2	9099	protein_coding
16834395	chr17	+	40811266	40819024	ENSG00000037042	TUBG2	27175	protein_coding
16992446	chr5	+	172385732	172396774	ENSG00000037241	RPL26L1	51121	protein_coding
17003958	chr5	-	180028506	180076624	ENSG00000037280	FLT4	2324	protein_coding
16994170	chr5	-	6599352	6633473	ENSG00000037474	NSUN2	54888	protein_coding
16682161	chr1	-	16573334	16678949	ENSG00000037637	FBXO42	54455	protein_coding
16991342	chr5	+	153501278	153501581	ENSG00000037749	MFAP3	4238	protein_coding
16991329	chr5	+	153418466	153537442	ENSG00000037749	MFAP3	4238	protein_coding
16766719	chr12	-	58162254	58166576	ENSG00000037897	METTL1	4234	protein_coding
16766701	chr12	-	58156117	58162769	ENSG00000037897	METTL1	4234	protein_coding
16751960	chr12	+	54402832	54407570	ENSG00000037965	HOXC8	3224	protein_coding
16981760	chr4	-	178351603	178363657	ENSG00000038002	AGA	175	protein_coding
16965523	chr4	+	25162263	25202498	ENSG00000038210	PI4K2B	55300	protein_coding
16965527	chr4	+	25235597	25280831	ENSG00000038210	PI4K2B	55300	protein_coding
16974412	chr4	-	13570362	13629347	ENSG00000038219	BOD1L1	259282	protein_coding
16991886	chr5	+	162930120	162946342	ENSG00000038274	MAT2B	27430	protein_coding
16972198	chr4	+	166794410	167025609	ENSG00000038295	TLL1	7092	protein_coding
16983286	chr5	+	14143811	14532235	ENSG00000038382	TRIO	7204	protein_coding
17118048	chr5	+	14341397	14343204	ENSG00000038382	TRIO	7204	protein_coding
16986913	chr5	+	82767284	82878122	ENSG00000038427	VCAN	1462	protein_coding
17074914	chr8	-	15965387	16424999	ENSG00000038945	MSR1	4481	protein_coding
16984829	chr5	+	54603576	54721409	ENSG00000039123	MTREX	23517	protein_coding
16994434	chr5	-	13690437	13944652	ENSG00000039139	DNAH5	1767	protein_coding
16986700	chr5	+	79703832	79775498	ENSG00000039319	ZFYVE16	9765	protein_coding
16820168	chr16	+	67562717	67580691	ENSG00000039523	RIPOR1	79567	protein_coding
16983848	chr5	+	34656342	34832732	ENSG00000039560	RAI14	26064	protein_coding
17002226	chr5	-	157052687	157098488	ENSG00000039600	SOX30	11063	protein_coding
16874401	chr19	-	50364460	50370822	ENSG00000039650	PNKP	11284	protein_coding
16858696	chr19	+	12862516	12869272	ENSG00000039987	BEST2	54831	protein_coding
16992096	chr5	+	169010638	169031782	ENSG00000040275	SPDL1	54908	protein_coding
16660212	chr1	+	19638740	19655794	ENSG00000040487	SLC66A1	54896	protein_coding
16829738	chr17	+	3539762	3566397	ENSG00000040531	CTNS	1497	protein_coding
16840568	chr17	-	7138347	7142825	ENSG00000040633	PHF23	79142	protein_coding
16883325	chr2	+	99061317	99207496	ENSG00000040933	INPP4A	3631	protein_coding
16803540	chr15	+	78832747	78841604	ENSG00000041357	PSMA4	5685	protein_coding
16776353	chr13	+	109248500	109860355	ENSG00000041515	MYO16	23026	protein_coding
16941278	chr3	+	51976361	51982883	ENSG00000041880	PARP3	10039	protein_coding
17097661	chr9	-	117781854	117880536	ENSG00000041982	TNC	3371	protein_coding
16658457	chr1	+	6684925	6695646	ENSG00000041988	THAP3	90326	protein_coding
16787364	chr14	+	90421283	90511108	ENSG00000042088	TDP1	55775	protein_coding
16715088	chr10	-	71857979	71892690	ENSG00000042286	AIFM2	84883	protein_coding
16787236	chr14	+	88851268	88936694	ENSG00000042317	SPATA7	55812	protein_coding
16899634	chr2	-	85569072	85581821	ENSG00000042445	RETSAT	54884	protein_coding
16899657	chr2	-	85621346	85645555	ENSG00000042493	CAPG	822	protein_coding
16873647	chr19	-	47341423	47354203	ENSG00000042753	AP2S1	1175	protein_coding
17072850	chr8	+	133879203	134147147	ENSG00000042832	TG	7038	protein_coding
17066921	chr8	+	24151553	24216531	ENSG00000042980	ADAM28	10863	protein_coding
16733411	chr11	+	129245835	129322174	ENSG00000043039	BARX2	8538	protein_coding
16989265	chr5	+	133860003	133918918	ENSG00000043143	JADE2	23338	protein_coding
16776103	chr13	+	100634026	100639019	ENSG00000043355	ZIC2	7546	protein_coding
17002681	chr5	-	169673241	169725231	ENSG00000043462	LCP2	3937	protein_coding
16709453	chr10	+	115803806	115806667	ENSG00000043591	ADRB1	153	protein_coding
16663218	chr1	+	42619092	42621495	ENSG00000044012	GUCA2B	2981	protein_coding
17019287	chr6	-	43005355	43021683	ENSG00000044090	CUL7	9820	protein_coding
17083742	chr9	+	17134980	17504106	ENSG00000044459	CNTLN	54875	protein_coding
16942958	chr3	+	89156674	89531284	ENSG00000044524	EPHA3	2042	protein_coding
17098411	chr9	-	127997127	128003666	ENSG00000044574	HSPA5	3309	protein_coding
16851768	chr18	+	29078027	29128814	ENSG00000046604	DSG2	1829	protein_coding
17109197	chrX	-	14024845	14048035	ENSG00000046647	GEMIN8	54960	protein_coding
17101654	chrX	+	13785519	13785984	ENSG00000046651	OFD1	8481	protein_coding
17101622	chrX	+	13752832	13787480	ENSG00000046651	OFD1	8481	protein_coding
17109170	chrX	-	13789062	13956831	ENSG00000046653	GPM6B	2824	protein_coding
17114728	chrX	-	141290128	141293076	ENSG00000046774	MAGEC2	51438	protein_coding
16701782	chr10	+	1095478	1178237	ENSG00000047056	WDR37	22884	protein_coding
16988087	chr5	+	112849380	112930984	ENSG00000047188	YTHDC2	64848	protein_coding
17077194	chr8	-	54628115	54756118	ENSG00000047249	ATP6V1H	51606	protein_coding
16960304	chr3	-	148880197	148939842	ENSG00000047457	CP	1356	protein_coding
17015819	chr6	-	15523032	15663289	ENSG00000047579	DTNBP1	84062	protein_coding
17102532	chrX	+	37545012	37591383	ENSG00000047597	XK	7504	protein_coding
16760216	chr12	-	5641035	6055398	ENSG00000047617	ANO2	57101	protein_coding
16760162	chr12	-	4596894	4647674	ENSG00000047621	C12orf4	57102	protein_coding
17101876	chrX	+	17755588	17773105	ENSG00000047634	SCML1	6322	protein_coding
16974690	chr4	-	17630929	17783135	ENSG00000047662	FAM184B	27146	protein_coding
17022996	chr6	-	117609463	117747018	ENSG00000047932	GOPC	57120	protein_coding
17023051	chr6	-	117881432	117923705	ENSG00000047932	GOPC	57120	protein_coding
16992897	chr5	+	176074388	176086059	ENSG00000048140	TSPAN17	26262	protein_coding
17003050	chr5	-	175810949	175815976	ENSG00000048162	NOP16	51491	protein_coding
16965190	chr4	+	15471489	15603180	ENSG00000048342	CC2D2A	57545	protein_coding
17079808	chr8	-	103216729	103251346	ENSG00000048392	RRM2B	50484	protein_coding
17062580	chr7	-	126986844	127071978	ENSG00000048405	ZNF800	168850	protein_coding
16815918	chr16	+	12058964	12061925	ENSG00000048462	TNFRSF17	608	protein_coding
16761938	chr12	-	16701306	16763528	ENSG00000048540	LMO3	55885	protein_coding
17019208	chr6	-	42174539	42185633	ENSG00000048544	MRPS10	55173	protein_coding
17086947	chr9	+	96301210	96322860	ENSG00000048828	FAM120A	23196	protein_coding
17086921	chr9	+	96214173	96328397	ENSG00000048828	FAM120A	23196	protein_coding
16685804	chr1	-	40766159	40783488	ENSG00000049089	COL9A2	1298	protein_coding
16768270	chr12	-	88885885	88974628	ENSG00000049130	KITLG	4254	protein_coding
16658644	chr1	+	9294863	9331396	ENSG00000049239	H6PD	9563	protein_coding
16658536	chr1	+	7844380	7905237	ENSG00000049246	PER3	8863	protein_coding
16681278	chr1	-	7903143	7913572	ENSG00000049247	UTS2	10911	protein_coding
16681288	chr1	-	7975450	8000995	ENSG00000049249	TNFRSF9	3604	protein_coding
16723266	chr11	+	31837932	31939487	ENSG00000049449	RCN1	5954	protein_coding
17046998	chr7	+	73442119	73484504	ENSG00000049540	ELN	2006	protein_coding
17058617	chr7	-	73645829	73668774	ENSG00000049541	RFC2	5982	protein_coding
16993943	chr5	-	1317859	1345214	ENSG00000049656	CLPTM1L	81037	protein_coding
16986203	chr5	+	73935848	74018472	ENSG00000049860	HEXB	3074	protein_coding
16985966	chr5	+	71616194	71656052	ENSG00000049883	PTCD2	79810	protein_coding
17112205	chrX	-	73952684	74145320	ENSG00000050030	NEXMIF	340533	protein_coding
16784829	chr14	+	59951161	59972081	ENSG00000050130	JKAMP	51528	protein_coding
16735895	chr11	-	11984543	12031316	ENSG00000050165	DKK3	27122	protein_coding
17052939	chr7	+	144052381	144077725	ENSG00000050327	ARHGEF5	7984	protein_coding
17044414	chr7	+	26191847	26226757	ENSG00000050344	NFE2L3	9603	protein_coding
17015771	chr6	-	13786781	13814800	ENSG00000050393	MCUR1	63933	protein_coding
16751209	chr12	+	51441745	51454701	ENSG00000050426	LETMD1	25875	protein_coding
16751269	chr12	+	51785101	51902980	ENSG00000050438	SLC4A8	9498	protein_coding
17090394	chr9	+	133884469	133969860	ENSG00000050555	LAMC3	10319	protein_coding
17003898	chr5	-	179660143	179719099	ENSG00000050748	MAPK9	5601	protein_coding
16828427	chr16	-	75262928	75301951	ENSG00000050820	BCAR1	9564	protein_coding
16734989	chr11	-	6232564	6255941	ENSG00000051009	FAM160A2	84067	protein_coding
16870506	chr19	-	19040010	19052041	ENSG00000051128	HOMER3	9454	protein_coding
16799637	chr15	+	40986972	41024356	ENSG00000051180	RAD51	5888	protein_coding
16957951	chr3	-	121150273	121265488	ENSG00000051341	POLQ	10721	protein_coding
16959701	chr3	-	138371540	138553780	ENSG00000051382	PIK3CB	5291	protein_coding
17013002	chr6	+	138724668	138734582	ENSG00000051620	HEBP2	23593	protein_coding
16771894	chr12	-	123636867	123728561	ENSG00000051825	MPHOSPH9	10198	protein_coding
16748936	chr12	+	19411205	19412877	ENSG00000052126	PLEKHA5	54477	protein_coding
16825970	chr16	-	31142754	31147151	ENSG00000052344	PRSS8	5652	protein_coding
16691302	chr1	-	115312100	115323308	ENSG00000052723	SIKE1	80143	protein_coding
16971966	chr4	+	159690182	159829201	ENSG00000052795	FNIP2	57600	protein_coding
16972155	chr4	+	166248775	166264316	ENSG00000052802	MSMO1	6307	protein_coding
16737515	chr11	-	44281994	44331716	ENSG00000052850	ALX4	60529	protein_coding
17117631	chr14	-	89734782	89735210	ENSG00000053254	FOXN3	1112	protein_coding
17022545	chr6	-	110567131	110679475	ENSG00000053328	METTL24	728464	protein_coding
16660199	chr1	+	19578033	19586622	ENSG00000053372	MRTO4	51154	protein_coding
16913441	chr20	+	36149607	36152092	ENSG00000053438	NNAT	4826	protein_coding
16859437	chr19	+	17326155	17330638	ENSG00000053501	USE1	55850	protein_coding
16760031	chr12	-	2934514	2944710	ENSG00000053702	NRIP2	83714	protein_coding
16851486	chr18	+	21269562	21535030	ENSG00000053747	LAMA3	3909	protein_coding
16784582	chr14	+	57735606	57756797	ENSG00000053770	AP5M1	55745	protein_coding
16965559	chr4	+	25378835	25420120	ENSG00000053900	ANAPC4	29945	protein_coding
16685208	chr1	-	36602173	36615098	ENSG00000054116	TRAPPC3	27095	protein_coding
16662566	chr1	+	36690017	36770958	ENSG00000054118	THRAP3	9967	protein_coding
17100304	chr9	-	139942550	139948503	ENSG00000054179	ENTPD2	954	protein_coding
16700715	chr1	-	235294498	235324772	ENSG00000054267	ARID4B	51742	protein_coding
16677082	chr1	+	210501596	210849638	ENSG00000054392	HHAT	55733	protein_coding
17004208	chr6	+	1610679	1614132	ENSG00000054598	FOXC1	2296	protein_coding
16785155	chr14	+	64319683	64693211	ENSG00000054654	SYNE2	23224	protein_coding
16785313	chr14	+	64331106	64340724	ENSG00000054654	SYNE2	23224	protein_coding
16785646	chr14	+	68000008	68056329	ENSG00000054690	PLEKHH1	57475	protein_coding
16920338	chr20	-	50213053	50385173	ENSG00000054793	ATP9A	10079	protein_coding
16915134	chr20	+	55904815	55919050	ENSG00000054796	SPO11	23626	protein_coding
16920531	chr20	-	54572496	54580528	ENSG00000054803	CBLN4	140689	protein_coding
16741914	chr11	-	73111532	73309234	ENSG00000054965	FAM168A	23201	protein_coding
16728832	chr11	+	73087309	73108519	ENSG00000054967	RELT	84957	protein_coding
16795494	chr14	-	88039860	88338635	ENSG00000054983	GALC	2581	protein_coding
16795508	chr14	-	88304164	88460009	ENSG00000054983	GALC	2581	protein_coding
16659865	chr1	+	16679040	16724640	ENSG00000055070	SZRD1	26099	protein_coding
17064299	chr7	-	150642044	150675403	ENSG00000055118	KCNH2	3757	protein_coding
17053019	chr7	+	148395006	148498202	ENSG00000055130	CUL1	8454	protein_coding
17002004	chr5	-	153369688	153418497	ENSG00000055147	FAM114A2	10827	protein_coding
16991527	chr5	+	156693089	156822606	ENSG00000055163	CYFIP2	26999	protein_coding
17013597	chr6	+	149887410	149912884	ENSG00000055211	GINM1	116254	protein_coding
16896442	chr2	-	37326353	37384208	ENSG00000055332	EIF2AK2	5610	protein_coding
16849528	chr17	-	76792965	76836969	ENSG00000055483	USP36	57602	protein_coding
17064603	chr7	-	151832010	152133090	ENSG00000055609	KMT2C	58508	protein_coding
16689020	chr1	-	85483765	85514223	ENSG00000055732	MCOLN3	55283	protein_coding
16880277	chr2	+	56411258	56613309	ENSG00000055813	CCDC85A	114800	protein_coding
16894930	chr2	-	20448452	20551995	ENSG00000055917	PUM2	23369	protein_coding
16941704	chr3	+	52811602	52826084	ENSG00000055957	ITIH1	3697	protein_coding
16981405	chr4	-	170650616	170679104	ENSG00000056050	HPF1	54969	protein_coding
17114075	chrX	-	129336673	129402922	ENSG00000056277	ZNF280C	55609	protein_coding
16967664	chr4	+	72897521	73013918	ENSG00000056291	NPFFR2	10886	protein_coding
17097941	chr9	-	123664671	123691451	ENSG00000056558	TRAF1	7185	protein_coding
16941871	chr3	+	53880577	53899827	ENSG00000056736	IL17RB	55540	protein_coding
17022670	chr6	-	111877657	111927481	ENSG00000056972	TRAF3IP2	10758	protein_coding
17101231	chrX	+	2746829	2800861	ENSG00000056998	GYG2	8908	protein_coding
16855723	chr18	-	61322431	61329197	ENSG00000057149	SERPINB3	6317	protein_coding
16674355	chr1	+	179262849	179327815	ENSG00000057252	SOAT1	6646	protein_coding
16763032	chr12	-	32943679	33049780	ENSG00000057294	PKP2	5318	protein_coding
16776784	chr13	+	113760105	113774995	ENSG00000057593	F7	2155	protein_coding
16711442	chr10	-	5807186	5884095	ENSG00000057608	GDI2	2665	protein_coding
16768618	chr12	-	94960900	95044338	ENSG00000057704	TMCC3	57458	protein_coding
16660700	chr1	+	24104876	24115148	ENSG00000057757	PITHD1	57095	protein_coding
16948320	chr3	+	179370543	179507189	ENSG00000058056	USP13	8975	protein_coding
16948493	chr3	+	182511288	182639423	ENSG00000058063	ATP11B	23200	protein_coding
16674845	chr1	+	183155174	183214262	ENSG00000058085	LAMC2	3918	protein_coding
